[(-14628, 5917, -5017), (-191, 187, -44)]
[(-14622, 5907, -5022), (-165, 151, -26)]
[(-14631, 5883, -5012), (104, -107, -20)]
[(-14631, 5883, -5012), (104, -107, -20)]
[(-14631, 5883, -5012), (104, -107, -20)]
[(-14631, 5883, -5012), (104, -107, -20)]
[(-14631, 5883, -5012), (104, -107, -20)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14660, 5884, -4950), (398, -312, 34)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14704, 5876, -4909), (368, -281, 88)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14687, 5893, -4860), (228, -171, 104)]
[(-14691, 5881, -4846), (189, -14, 100)]
[(-14691, 5881, -4846), (189, -14, 100)]
[(-14691, 5881, -4846), (189, -14, 100)]
[(-14691, 5881, -4846), (189, -14, 100)]
[(-14691, 5881, -4846), (189, -14, 100)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14714, 5858, -4827), (357, -18, 157)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14648, 5868, -4832), (265, -18, 153)]
[(-14659, 5868, -4837), (89, -11, 73)]
[(-14659, 5868, -4837), (89, -11, 73)]
[(-14659, 5868, -4837), (89, -11, 73)]
[(-14659, 5868, -4837), (89, -11, 73)]
[(-14659, 5868, -4837), (89, -11, 73)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14641, 5872, -4813), (-17, 33, 43)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14648, 5864, -4791), (-40, 102, 16)]
[(-14668, 5877, -4769), (-60, 161, -2)]
[(-14668, 5877, -4769), (-60, 161, -2)]
[(-14668, 5877, -4769), (-60, 161, -2)]
[(-14668, 5877, -4769), (-60, 161, -2)]
[(-14668, 5877, -4769), (-60, 161, -2)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14658, 5861, -4760), (-82, 158, 8)]
[(-14665, 5869, -4737), (-93, 86, 8)]
[(-14665, 5869, -4737), (-93, 86, 8)]
[(-14665, 5869, -4737), (-93, 86, 8)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14684, 5865, -4701), (-145, 97, 5)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14686, 5867, -4658), (-110, 117, 24)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14668, 5884, -4650), (-68, 137, 18)]
[(-14664, 5872, -4646), (-75, 178, 3)]
[(-14664, 5872, -4646), (-75, 178, 3)]
[(-14664, 5872, -4646), (-75, 178, 3)]
