[(-14255, 4780, -7291), (-57, 100, 116)]
[(-14244, 4804, -7285), (-105, 108, 118)]
[(-14244, 4804, -7285), (-105, 108, 118)]
[(-14233, 4813, -7310), (-91, 118, 82)]
[(-14233, 4813, -7310), (-91, 118, 82)]
[(-14233, 4813, -7310), (-91, 118, 82)]
[(-14233, 4813, -7310), (-91, 118, 82)]
[(-14233, 4813, -7310), (-91, 118, 82)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14247, 4804, -7308), (-86, 124, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14256, 4820, -7292), (-68, 129, 66)]
[(-14250, 4809, -7270), (-82, 108, 67)]
[(-14250, 4809, -7270), (-82, 108, 67)]
[(-14250, 4809, -7270), (-82, 108, 67)]
[(-14250, 4809, -7270), (-82, 108, 67)]
[(-14250, 4809, -7270), (-82, 108, 67)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14262, 4804, -7238), (-67, 118, 62)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14261, 4825, -7234), (-84, 109, 36)]
[(-14242, 4804, -7271), (-61, 124, 25)]
[(-14242, 4804, -7271), (-61, 124, 25)]
[(-14242, 4804, -7271), (-61, 124, 25)]
[(-14242, 4804, -7271), (-61, 124, 25)]
[(-14242, 4804, -7271), (-61, 124, 25)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14258, 4800, -7283), (-26, 243, 34)]
[(-14250, 4827, -7300), (37, 228, 15)]
[(-14250, 4827, -7300), (37, 228, 15)]
[(-14250, 4827, -7300), (37, 228, 15)]
[(-14250, 4827, -7300), (37, 228, 15)]
[(-14250, 4827, -7300), (37, 228, 15)]
[(-14268, 4830, -7288), (29, 187, 23)]
[(-14268, 4830, -7288), (29, 187, 23)]
[(-14268, 4830, -7288), (29, 187, 23)]
[(-14268, 4830, -7288), (29, 187, 23)]
[(-14268, 4830, -7288), (29, 187, 23)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14267, 4832, -7245), (63, -15, 80)]
[(-14240, 4848, -7219), (25, -4, 72)]
[(-14240, 4848, -7219), (25, -4, 72)]
[(-14240, 4848, -7219), (25, -4, 72)]
[(-14240, 4848, -7219), (25, -4, 72)]
[(-14240, 4848, -7219), (25, -4, 72)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14253, 4881, -7216), (-6, 17, 44)]
[(-14269, 4854, -7147), (-138, 189, -6)]
[(-14260, 4848, -7198), (-103, 202, -2)]
[(-14260, 4848, -7198), (-103, 202, -2)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14264, 4827, -7204), (-5, 195, 39)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14247, 4832, -7227), (51, 154, 49)]
[(-14230, 4813, -7266), (55, 333, 45)]
[(-14230, 4813, -7266), (55, 333, 45)]
[(-14230, 4813, -7266), (55, 333, 45)]
[(-14230, 4813, -7266), (55, 333, 45)]
[(-14230, 4813, -7266), (55, 333, 45)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14220, 4834, -7288), (91, 300, 35)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14227, 4804, -7264), (93, 131, 57)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14229, 4783, -7261), (47, 170, 77)]
[(-14216, 4792, -7287), (-7, 194, 75)]
[(-14216, 4792, -7287), (-7, 194, 75)]
[(-14216, 4792, -7287), (-7, 194, 75)]
[(-14216, 4792, -7287), (-7, 194, 75)]
[(-14216, 4792, -7287), (-7, 194, 75)]
