[(-15829, 1509, -3914), (-96, 148, -5)]
[(-15830, 1499, -3892), (-68, 170, -6)]
[(-15830, 1499, -3892), (-68, 170, -6)]
[(-15830, 1499, -3892), (-68, 170, -6)]
[(-15830, 1499, -3892), (-68, 170, -6)]
[(-15830, 1499, -3892), (-68, 170, -6)]
[(-15810, 1472, -3912), (2, 135, -15)]
[(-15810, 1472, -3912), (2, 135, -15)]
[(-15810, 1472, -3912), (2, 135, -15)]
[(-15810, 1472, -3912), (2, 135, -15)]
[(-15810, 1472, -3912), (2, 135, -15)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15764, 1446, -3906), (105, -35, -96)]
[(-15759, 1460, -3866), (12, -61, -22)]
[(-15759, 1460, -3866), (12, -61, -22)]
[(-15759, 1460, -3866), (12, -61, -22)]
[(-15759, 1460, -3866), (12, -61, -22)]
[(-15759, 1460, -3866), (12, -61, -22)]
[(-15778, 1407, -3871), (-82, 75, -11)]
[(-15778, 1407, -3871), (-82, 75, -11)]
[(-15778, 1407, -3871), (-82, 75, -11)]
[(-15778, 1407, -3871), (-82, 75, -11)]
[(-15778, 1407, -3871), (-82, 75, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15824, 1388, -3851), (-28, 257, -11)]
[(-15757, 1274, -3963), (-12, 114, -45)]
[(-15757, 1274, -3963), (-12, 114, -45)]
[(-15757, 1274, -3963), (-12, 114, -45)]
[(-15757, 1274, -3963), (-12, 114, -45)]
[(-15757, 1274, -3963), (-12, 114, -45)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15763, 1288, -3999), (-136, 142, -29)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15785, 1256, -4009), (-263, 151, 28)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15787, 1341, -3998), (-360, 196, 220)]
[(-15814, 1350, -3990), (-282, 240, 206)]
[(-15814, 1350, -3990), (-282, 240, 206)]
[(-15814, 1350, -3990), (-282, 240, 206)]
[(-15814, 1350, -3990), (-282, 240, 206)]
[(-15814, 1350, -3990), (-282, 240, 206)]
[(-15793, 1395, -4014), (-94, 196, 92)]
[(-15793, 1395, -4014), (-94, 196, 92)]
[(-15793, 1395, -4014), (-94, 196, 92)]
[(-15793, 1395, -4014), (-94, 196, 92)]
[(-15793, 1395, -4014), (-94, 196, 92)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15814, 1403, -4004), (-114, 225, 94)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15803, 1544, -3997), (-199, 167, 198)]
[(-15800, 1560, -3964), (-200, 212, 155)]
[(-15800, 1560, -3964), (-200, 212, 155)]
[(-15800, 1560, -3964), (-200, 212, 155)]
[(-15800, 1560, -3964), (-200, 212, 155)]
[(-15800, 1560, -3964), (-200, 212, 155)]
[(-15784, 1608, -3970), (-44, 145, 33)]
[(-15784, 1608, -3970), (-44, 145, 33)]
[(-15784, 1608, -3970), (-44, 145, 33)]
[(-15784, 1608, -3970), (-44, 145, 33)]
[(-15784, 1608, -3970), (-44, 145, 33)]
[(-15784, 1608, -3970), (-44, 145, 33)]
