[(-15353, 1889, -5769), (-108, 195, 14)]
[(-15351, 1902, -5774), (-114, 165, 8)]
[(-15351, 1902, -5774), (-114, 165, 8)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15377, 1916, -5797), (-87, 171, 11)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15373, 1896, -5801), (-81, 196, 6)]
[(-15367, 1897, -5832), (-78, 190, -24)]
[(-15367, 1897, -5832), (-78, 190, -24)]
[(-15367, 1897, -5832), (-78, 190, -24)]
[(-15367, 1897, -5832), (-78, 190, -24)]
[(-15367, 1897, -5832), (-78, 190, -24)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15385, 1891, -5824), (-83, 199, -32)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15402, 1888, -5824), (-100, 199, -12)]
[(-15408, 1882, -5836), (-96, 161, -9)]
[(-15408, 1882, -5836), (-96, 161, -9)]
[(-15408, 1882, -5836), (-96, 161, -9)]
[(-15408, 1882, -5836), (-96, 161, -9)]
[(-15408, 1882, -5836), (-96, 161, -9)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15380, 1880, -5792), (-119, 160, 0)]
[(-15376, 1893, -5808), (-132, 157, -3)]
[(-15376, 1893, -5808), (-132, 157, -3)]
[(-15376, 1893, -5808), (-132, 157, -3)]
[(-15376, 1893, -5808), (-132, 157, -3)]
[(-15376, 1893, -5808), (-132, 157, -3)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15373, 1875, -5822), (-107, 157, 15)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15351, 1844, -5824), (-16, 142, 33)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15376, 1832, -5828), (63, 109, 59)]
[(-15380, 1856, -5802), (62, 135, 54)]
[(-15380, 1856, -5802), (62, 135, 54)]
[(-15380, 1856, -5802), (62, 135, 54)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15384, 1866, -5770), (69, 177, 61)]
[(-15364, 1870, -5747), (42, 134, 98)]
[(-15364, 1870, -5747), (42, 134, 98)]
[(-15364, 1870, -5747), (42, 134, 98)]
[(-15364, 1870, -5747), (42, 134, 98)]
[(-15364, 1870, -5747), (42, 134, 98)]
[(-15351, 1883, -5780), (54, 70, 155)]
[(-15351, 1883, -5780), (54, 70, 155)]
[(-15351, 1883, -5780), (54, 70, 155)]
[(-15351, 1883, -5780), (54, 70, 155)]
[(-15351, 1883, -5780), (54, 70, 155)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15340, 1888, -5752), (-14, 48, 117)]
[(-15354, 1912, -5732), (-23, 109, 79)]
[(-15354, 1912, -5732), (-23, 109, 79)]
