[(-13841, 7632, -5031), (-61, 259, -2)]
[(-13872, 7628, -5056), (-91, 267, -3)]
[(-13872, 7628, -5056), (-91, 267, -3)]
[(-13872, 7628, -5056), (-91, 267, -3)]
[(-13872, 7628, -5056), (-91, 267, -3)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13879, 7636, -5034), (-52, 258, -11)]
[(-13872, 7647, -5069), (4, 82, 27)]
[(-13872, 7647, -5069), (4, 82, 27)]
[(-13872, 7647, -5069), (4, 82, 27)]
[(-13872, 7647, -5069), (4, 82, 27)]
[(-13872, 7647, -5069), (4, 82, 27)]
[(-13888, 7635, -4978), (153, -32, 69)]
[(-13888, 7635, -4978), (153, -32, 69)]
[(-13888, 7635, -4978), (153, -32, 69)]
[(-13888, 7635, -4978), (153, -32, 69)]
[(-13888, 7635, -4978), (153, -32, 69)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13928, 7645, -4928), (248, -46, 109)]
[(-13916, 7658, -4990), (117, 125, 85)]
[(-13916, 7658, -4990), (117, 125, 85)]
[(-13916, 7658, -4990), (117, 125, 85)]
[(-13916, 7658, -4990), (117, 125, 85)]
[(-13916, 7658, -4990), (117, 125, 85)]
[(-13907, 7680, -4977), (-7, 303, 56)]
[(-13907, 7680, -4977), (-7, 303, 56)]
[(-13907, 7680, -4977), (-7, 303, 56)]
[(-13907, 7680, -4977), (-7, 303, 56)]
[(-13907, 7680, -4977), (-7, 303, 56)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13852, 7701, -4978), (-178, 444, 0)]
[(-13832, 7689, -5014), (-173, 391, 6)]
[(-13832, 7689, -5014), (-173, 391, 6)]
[(-13832, 7689, -5014), (-173, 391, 6)]
[(-13832, 7689, -5014), (-173, 391, 6)]
