accX,accY,accZ,gyrX,gyrY,gyrZ
-15598,-403,-5139,-102,30,35
-15614,-416,-5146,124,31,68
-15625,-377,-5115,354,59,58
-15625,-377,-5115,354,59,58
-15625,-377,-5115,354,59,58
-15625,-377,-5115,354,59,58
-15625,-377,-5115,354,59,58
-15649,-407,-5106,716,-193,77
-15649,-407,-5106,716,-193,77
-15649,-407,-5106,716,-193,77
-15649,-407,-5106,716,-193,77
-15649,-407,-5106,716,-193,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15650,-429,-5020,629,-66,77
-15657,-415,-4992,288,216,66
-15657,-415,-4992,288,216,66
-15657,-415,-4992,288,216,66
-15657,-415,-4992,288,216,66
-15657,-415,-4992,288,216,66
-15666,-425,-5003,150,169,51
-15666,-425,-5003,150,169,51
-15666,-425,-5003,150,169,51
-15666,-425,-5003,150,169,51
-15666,-425,-5003,150,169,51
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15649,-452,-5016,57,163,23
-15652,-441,-5002,38,177,24
-15652,-441,-5002,38,177,24
-15652,-441,-5002,38,177,24
-15652,-441,-5002,38,177,24
-15652,-441,-5002,38,177,24
-15648,-390,-5042,-264,201,-43
-15648,-390,-5042,-264,201,-43
-15648,-390,-5042,-264,201,-43
-15648,-390,-5042,-264,201,-43
-15648,-390,-5042,-264,201,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15676,-416,-5038,-430,250,-43
-15686,-409,-5040,-427,277,-63
-15686,-409,-5040,-427,277,-63
-15686,-409,-5040,-427,277,-63
-15686,-409,-5040,-427,277,-63
-15686,-409,-5040,-427,277,-63
-15691,-406,-5040,-297,220,-7
-15691,-406,-5040,-297,220,-7
-15691,-406,-5040,-297,220,-7
-15691,-406,-5040,-297,220,-7
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15677,-404,-5055,-288,197,-23
-15705,-402,-5059,-317,219,-38
-15705,-402,-5059,-317,219,-38
-15705,-402,-5059,-317,219,-38
-15705,-402,-5059,-317,219,-38
-15705,-402,-5059,-317,219,-38
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15704,-436,-5053,-245,219,-22
-15684,-450,-5045,-239,225,-14
-15684,-450,-5045,-239,225,-14
