accX,accY,accZ,gyrX,gyrY,gyrZ
3721,15643,2486,-149,32,57
3740,15632,2434,-151,48,44
3740,15632,2434,-151,48,44
3731,15633,2421,-160,31,33
3731,15633,2421,-160,31,33
3731,15633,2421,-160,31,33
3731,15633,2421,-160,31,33
3725,15645,2446,-163,7,24
3725,15645,2446,-163,7,24
3713,15638,2468,-183,-27,13
3713,15638,2468,-183,-27,13
3713,15638,2468,-183,-27,13
3723,15648,2454,-179,-82,5
3723,15648,2454,-179,-82,5
3732,15658,2455,-171,-295,3
3732,15658,2455,-171,-295,3
3732,15658,2455,-171,-295,3
3732,15658,2455,-171,-295,3
3734,15656,2400,-184,-568,-2
3734,15656,2400,-184,-568,-2
3734,15656,2400,-184,-568,-2
3764,15660,2424,-133,-822,-2
3764,15660,2424,-133,-822,-2
3804,15651,2342,99,-833,52
3804,15651,2342,99,-833,52
3804,15651,2342,99,-833,52
3804,15651,2342,99,-833,52
3825,15651,2325,91,-751,116
3825,15651,2325,91,-751,116
3825,15651,2325,91,-751,116
3824,15664,2344,-1,-661,79
3824,15664,2344,-1,-661,79
3817,15668,2425,-556,-399,-86
3817,15668,2425,-556,-399,-86
3817,15668,2425,-556,-399,-86
3817,15668,2425,-556,-399,-86
3817,15668,2425,-556,-399,-86
3817,15668,2425,-556,-399,-86
3927,15580,2446,-512,-181,-85
3930,15580,2450,-467,-146,-123
3930,15580,2450,-467,-146,-123
3930,15580,2450,-467,-146,-123
3930,15580,2450,-467,-146,-123
3926,15588,2413,-373,-82,-136
3926,15588,2413,-373,-82,-136
3891,15595,2434,-315,-6,-101
3891,15595,2434,-315,-6,-101
3891,15595,2434,-315,-6,-101
3891,15595,2434,-315,-6,-101
3891,15595,2434,-315,-6,-101
3814,15563,2307,-208,131,28
3814,15563,2307,-208,131,28
3814,15563,2307,-208,131,28
3814,15563,2307,-208,131,28
3738,15620,2338,-217,32,106
3738,15620,2338,-217,32,106
3738,15620,2338,-217,32,106
3752,15638,2353,-292,0,112
3752,15638,2353,-292,0,112
3733,15628,2344,-268,89,80
3733,15628,2344,-268,89,80
3733,15628,2344,-268,89,80
3733,15628,2344,-268,89,80
3756,15607,2335,-234,157,60
3756,15607,2335,-234,157,60
3756,15607,2335,-234,157,60
3771,15611,2332,-195,174,54
3771,15611,2332,-195,174,54
3789,15597,2328,-216,157,64
3789,15597,2328,-216,157,64
3789,15597,2328,-216,157,64
3789,15597,2328,-216,157,64
3777,15574,2296,-219,155,51
3777,15574,2296,-219,155,51
3777,15574,2296,-219,155,51
3770,15568,2293,-37,208,29
3770,15568,2293,-37,208,29
3770,15568,2293,-37,208,29
3770,15568,2293,-37,208,29
3767,15590,2285,15,220,20
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3788,15601,2281,-14,199,42
3775,15616,2240,-64,188,36
3775,15616,2240,-64,188,36
3798,15601,2282,-82,199,49
3798,15601,2282,-82,199,49
3798,15601,2282,-82,199,49
3812,15617,2280,-92,180,44
3812,15617,2280,-92,180,44
3796,15625,2260,-100,160,30
3796,15625,2260,-100,160,30
3796,15625,2260,-100,160,30
3796,15625,2260,-100,160,30
3779,15613,2267,-102,168,28
3779,15613,2267,-102,168,28
3779,15613,2267,-102,168,28
3792,15604,2290,-109,187,34
3792,15604,2290,-109,187,34
3801,15619,2278,-100,183,45
3801,15619,2278,-100,183,45
