accX,accY,accZ,gyrX,gyrY,gyrZ
5828,15092,2099,-152,63,29
5824,15076,2074,-138,75,42
5824,15076,2074,-138,75,42
5824,15076,2074,-138,75,42
5824,15076,2074,-138,75,42
5866,15072,2088,-40,95,41
5866,15072,2088,-40,95,41
5892,15071,2122,-85,49,50
5892,15071,2122,-85,49,50
5892,15071,2122,-85,49,50
5892,15071,2122,-85,49,50
5892,15071,2122,-85,49,50
5887,15068,2109,-89,21,31
5887,15068,2109,-89,21,31
5868,15070,2128,-121,34,38
5868,15070,2128,-121,34,38
5868,15070,2128,-121,34,38
5868,15068,2120,-141,34,38
5868,15068,2120,-141,34,38
5871,15092,2099,-141,37,15
5871,15092,2099,-141,37,15
5832,15089,2103,-149,18,5
5832,15089,2103,-149,18,5
5832,15089,2103,-149,18,5
5832,15089,2103,-149,18,5
5813,15091,2104,-150,18,-10
5813,15091,2104,-150,18,-10
5813,15091,2104,-150,18,-10
5801,15095,2118,-181,-30,-28
5801,15095,2118,-181,-30,-28
5747,15104,2235,-806,109,-200
5747,15104,2235,-806,109,-200
5747,15104,2235,-806,109,-200
5747,15104,2235,-806,109,-200
5715,15045,2243,-878,-325,-45
5715,15045,2243,-878,-325,-45
5715,15045,2243,-878,-325,-45
5660,15091,2261,-761,-579,-45
5660,15091,2261,-761,-579,-45
5660,15091,2261,-761,-579,-45
5660,15091,2261,-761,-579,-45
5691,15091,2227,-620,-608,-40
5691,15091,2227,-620,-608,-40
5678,15099,2298,-532,-354,-13
5678,15099,2298,-532,-354,-13
5678,15099,2298,-532,-354,-13
5750,15062,2172,-373,198,4
5750,15062,2172,-373,198,4
5768,15072,2216,-163,136,85
5768,15072,2216,-163,136,85
5768,15072,2216,-163,136,85
5768,15072,2216,-163,136,85
5755,15096,2193,-133,75,67
5755,15096,2193,-133,75,67
5755,15096,2193,-133,75,67
5752,15102,2154,-134,97,46
5752,15102,2154,-134,97,46
5768,15108,2156,-97,124,7
5768,15108,2156,-97,124,7
5768,15108,2156,-97,124,7
5768,15108,2156,-97,124,7
5754,15144,2118,12,150,-26
5754,15144,2118,12,150,-26
5754,15144,2118,12,150,-26
5714,15164,2024,35,138,-45
5714,15164,2024,35,138,-45
5721,15118,2017,11,155,-4
5721,15118,2017,11,155,-4
5721,15118,2017,11,155,-4
5721,15118,2017,11,155,-4
5712,15108,2024,-67,133,15
5712,15108,2024,-67,133,15
5712,15108,2024,-67,133,15
5712,15108,2024,-67,133,15
5712,15108,2024,-67,133,15
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5749,15136,2003,-74,116,6
5764,15145,1980,-95,128,-17
5764,15145,1980,-95,128,-17
5764,15145,1980,-95,128,-17
5764,15159,1980,-112,107,-17
5764,15159,1980,-112,107,-17
5746,15144,1974,-129,91,4
5746,15144,1974,-129,91,4
5746,15144,1974,-129,91,4
5745,15147,1984,-151,78,20
5745,15147,1984,-151,78,20
5745,15147,1984,-151,78,20
5745,15147,1984,-151,78,20
5745,15147,1984,-151,78,20
5745,15147,1984,-151,78,20
5745,15149,2015,-173,91,46
5745,15149,2015,-173,91,46
5745,15149,2015,-173,91,46
5744,15120,2015,-169,89,48
5744,15120,2015,-169,89,48
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5740,15098,2048,-171,72,44
5752,15092,2064,-157,60,42
5752,15092,2064,-157,60,42
