accX,accY,accZ,gyrX,gyrY,gyrZ
-15663,-1353,-4696,-96,168,27
-15664,-1336,-4701,-142,239,45
-15664,-1336,-4701,-142,239,45
-15664,-1336,-4701,-142,239,45
-15664,-1336,-4701,-142,239,45
-15664,-1336,-4701,-142,239,45
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15667,-1316,-4804,-201,296,40
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15658,-1355,-4748,-11,179,32
-15651,-1368,-4730,-36,184,23
-15651,-1368,-4730,-36,184,23
-15651,-1368,-4730,-36,184,23
-15651,-1368,-4730,-36,184,23
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15652,-1360,-4791,-206,254,21
-15642,-1297,-4834,-161,211,8
-15642,-1297,-4834,-161,211,8
-15642,-1297,-4834,-161,211,8
-15642,-1297,-4834,-161,211,8
-15642,-1297,-4834,-161,211,8
-15636,-1293,-4838,-153,211,-10
-15636,-1293,-4838,-153,211,-10
-15636,-1293,-4838,-153,211,-10
-15636,-1293,-4838,-153,211,-10
-15636,-1293,-4838,-153,211,-10
-15636,-1293,-4838,-153,211,-10
-15624,-1306,-4815,-182,222,-6
-15624,-1306,-4815,-182,222,-6
-15624,-1306,-4815,-182,222,-6
-15624,-1306,-4815,-182,222,-6
-15624,-1306,-4815,-182,222,-6
-15624,-1306,-4815,-182,222,-6
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15637,-1316,-4773,1,204,-3
-15611,-1323,-4799,17,140,0
-15611,-1323,-4799,17,140,0
-15611,-1323,-4799,17,140,0
-15611,-1323,-4799,17,140,0
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1338,-4764,39,90,20
-15619,-1344,-4748,-34,125,22
-15619,-1344,-4748,-34,125,22
-15619,-1344,-4748,-34,125,22
