[(-14854, 2146, -7166), (-104, 215, 15)]
[(-14862, 2156, -7248), (-243, 251, -23)]
[(-14862, 2156, -7248), (-243, 251, -23)]
[(-14862, 2156, -7248), (-243, 251, -23)]
[(-14862, 2156, -7248), (-243, 251, -23)]
[(-14868, 2168, -7271), (-427, 380, -95)]
[(-14868, 2168, -7271), (-427, 380, -95)]
[(-14868, 2168, -7271), (-427, 380, -95)]
[(-14868, 2168, -7271), (-427, 380, -95)]
[(-14868, 2168, -7271), (-427, 380, -95)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14843, 2176, -7399), (-188, 321, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14820, 2175, -7392), (-233, 336, -49)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14827, 2184, -7376), (-230, 307, -30)]
[(-14828, 2188, -7347), (-194, 274, -24)]
[(-14828, 2188, -7347), (-194, 274, -24)]
[(-14828, 2188, -7347), (-194, 274, -24)]
[(-14828, 2188, -7347), (-194, 274, -24)]
[(-14828, 2188, -7347), (-194, 274, -24)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14830, 2132, -7333), (359, 93, 123)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14823, 2132, -7249), (558, -70, 222)]
[(-14790, 2132, -7272), (493, -152, 266)]
[(-14790, 2132, -7272), (493, -152, 266)]
[(-14790, 2132, -7272), (493, -152, 266)]
[(-14790, 2132, -7272), (493, -152, 266)]
[(-14790, 2132, -7272), (493, -152, 266)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14808, 2144, -7217), (391, -120, 229)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14849, 2132, -7211), (327, -35, 170)]
[(-14881, 2138, -7180), (306, 100, 127)]
[(-14881, 2138, -7180), (306, 100, 127)]
[(-14881, 2138, -7180), (306, 100, 127)]
[(-14881, 2138, -7180), (306, 100, 127)]
[(-14881, 2138, -7180), (306, 100, 127)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14910, 2130, -7134), (269, 163, 109)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14931, 2099, -7165), (196, 108, 85)]
[(-14908, 2149, -7140), (6, 98, 64)]
[(-14908, 2149, -7140), (6, 98, 64)]
[(-14908, 2149, -7140), (6, 98, 64)]
[(-14908, 2149, -7140), (6, 98, 64)]
[(-14908, 2149, -7140), (6, 98, 64)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14938, 2131, -7073), (51, 202, 29)]
[(-14916, 2172, -7124), (138, 266, 58)]
[(-14916, 2172, -7124), (138, 266, 58)]
[(-14916, 2172, -7124), (138, 266, 58)]
[(-14916, 2172, -7124), (138, 266, 58)]
[(-14916, 2172, -7124), (138, 266, 58)]
[(-14932, 2144, -7173), (13, 223, 46)]
[(-14932, 2144, -7173), (13, 223, 46)]
[(-14932, 2144, -7173), (13, 223, 46)]
[(-14932, 2144, -7173), (13, 223, 46)]
[(-14932, 2144, -7173), (13, 223, 46)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14925, 2149, -7150), (-53, 185, 33)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14977, 2134, -7119), (-49, 219, -2)]
[(-14982, 2112, -7090), (-7, 281, -14)]
[(-14982, 2112, -7090), (-7, 281, -14)]
[(-14982, 2112, -7090), (-7, 281, -14)]
[(-14982, 2112, -7090), (-7, 281, -14)]
[(-14982, 2112, -7090), (-7, 281, -14)]
[(-14973, 2104, -7116), (4, 293, -1)]
[(-14973, 2104, -7116), (4, 293, -1)]
