[(-15108, 1709, -6956), (-211, 355, -57)]
[(-15102, 1656, -6900), (-459, 443, -86)]
[(-15102, 1656, -6900), (-459, 443, -86)]
[(-15102, 1656, -6900), (-459, 443, -86)]
[(-15102, 1656, -6900), (-459, 443, -86)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15048, 1653, -6897), (-237, 457, -87)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15040, 1616, -7050), (-214, 429, -73)]
[(-15053, 1628, -7084), (-196, 352, -41)]
[(-15053, 1628, -7084), (-196, 352, -41)]
[(-15053, 1628, -7084), (-196, 352, -41)]
[(-15053, 1628, -7084), (-196, 352, -41)]
[(-15053, 1628, -7084), (-196, 352, -41)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15067, 1658, -7110), (-278, 275, -24)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15048, 1663, -7114), (-288, 264, -45)]
[(-15043, 1681, -7086), (-194, 319, -32)]
[(-15043, 1681, -7086), (-194, 319, -32)]
[(-15043, 1681, -7086), (-194, 319, -32)]
[(-15043, 1681, -7086), (-194, 319, -32)]
[(-15043, 1681, -7086), (-194, 319, -32)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15064, 1704, -7105), (132, 268, 55)]
[(-15072, 1711, -7159), (379, 131, 149)]
[(-15072, 1711, -7159), (379, 131, 149)]
[(-15072, 1711, -7159), (379, 131, 149)]
[(-15072, 1711, -7159), (379, 131, 149)]
[(-15072, 1711, -7159), (379, 131, 149)]
[(-15041, 1724, -7301), (405, -10, 160)]
[(-15041, 1724, -7301), (405, -10, 160)]
[(-15041, 1724, -7301), (405, -10, 160)]
[(-15041, 1724, -7301), (405, -10, 160)]
[(-15041, 1724, -7301), (405, -10, 160)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15028, 1680, -7187), (242, -42, 140)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15044, 1680, -7119), (191, 25, 118)]
[(-15053, 1664, -7049), (215, 149, 91)]
[(-15053, 1664, -7049), (215, 149, 91)]
[(-15053, 1664, -7049), (215, 149, 91)]
[(-15053, 1664, -7049), (215, 149, 91)]
[(-15067, 1671, -7017), (228, 229, 74)]
[(-15067, 1671, -7017), (228, 229, 74)]
[(-15067, 1671, -7017), (228, 229, 74)]
[(-15067, 1671, -7017), (228, 229, 74)]
