accX,accY,accZ,gyrX,gyrY,gyrZ
-14669,4775,-6194,-116,275,8
-14604,4719,-6224,-52,236,11
-14604,4719,-6224,-52,236,11
-14604,4719,-6224,-52,236,11
-14604,4719,-6224,-52,236,11
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14612,4716,-6235,-37,220,2
-14604,4711,-6240,-46,255,12
-14604,4711,-6240,-46,255,12
-14604,4711,-6240,-46,255,12
-14604,4711,-6240,-46,255,12
-14604,4711,-6240,-46,255,12
-14612,4714,-6206,-27,283,12
-14612,4714,-6206,-27,283,12
-14612,4714,-6206,-27,283,12
-14612,4714,-6206,-27,283,12
-14612,4714,-6206,-27,283,12
-14612,4714,-6206,-27,283,12
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14618,4722,-6236,-24,305,7
-14656,4710,-6236,-39,296,-8
-14656,4710,-6236,-39,296,-8
-14656,4710,-6236,-39,296,-8
-14656,4710,-6236,-39,296,-8
-14656,4710,-6236,-39,296,-8
-14655,4687,-6257,-43,332,-24
-14655,4687,-6257,-43,332,-24
-14655,4687,-6257,-43,332,-24
-14655,4687,-6257,-43,332,-24
-14655,4687,-6257,-43,332,-24
-14655,4687,-6257,-43,332,-24
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14668,4678,-6276,-24,350,-8
-14667,4643,-6344,18,286,5
-14667,4643,-6344,18,286,5
-14667,4643,-6344,18,286,5
-14667,4643,-6344,18,286,5
-14667,4643,-6344,18,286,5
-14655,4614,-6341,-90,228,-5
-14655,4614,-6341,-90,228,-5
-14655,4614,-6341,-90,228,-5
-14655,4614,-6341,-90,228,-5
-14655,4614,-6341,-90,228,-5
-14655,4614,-6341,-90,228,-5
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14644,4599,-6358,-181,188,55
-14660,4713,-6316,-254,153,115
-14660,4713,-6316,-254,153,115
-14660,4713,-6316,-254,153,115
-14660,4713,-6316,-254,153,115
-14660,4713,-6316,-254,153,115
-14658,4773,-6207,-324,167,93
-14658,4773,-6207,-324,167,93
-14658,4773,-6207,-324,167,93
-14658,4773,-6207,-324,167,93
-14658,4773,-6207,-324,167,93
-14658,4773,-6207,-324,167,93
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14681,4776,-6174,-286,237,29
-14676,4766,-6149,-189,300,36
-14676,4766,-6149,-189,300,36
-14676,4766,-6149,-189,300,36
-14676,4766,-6149,-189,300,36
-14676,4766,-6149,-189,300,36
-14689,4816,-6160,-97,337,43
-14689,4816,-6160,-97,337,43
-14689,4816,-6160,-97,337,43
-14689,4816,-6160,-97,337,43
-14689,4816,-6160,-97,337,43
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14673,4843,-6180,-66,325,51
-14654,4851,-6189,-52,309,12
-14654,4851,-6189,-52,309,12
-14654,4851,-6189,-52,309,12
-14654,4851,-6189,-52,309,12
-14654,4851,-6189,-52,309,12
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14652,4867,-6184,-57,315,30
-14661,4854,-6214,-54,293,-10
-14661,4854,-6214,-54,293,-10
-14661,4854,-6214,-54,293,-10
