[(-15316, 3160, -4839), (-115, 293, -9)]
[(-15320, 3151, -4862), (-189, 318, 59)]
[(-15320, 3151, -4862), (-189, 318, 59)]
[(-15320, 3151, -4862), (-189, 318, 59)]
[(-15320, 3151, -4862), (-189, 318, 59)]
[(-15299, 3180, -4828), (-150, 285, 71)]
[(-15299, 3180, -4828), (-150, 285, 71)]
[(-15299, 3180, -4828), (-150, 285, 71)]
[(-15299, 3180, -4828), (-150, 285, 71)]
[(-15299, 3180, -4828), (-150, 285, 71)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15292, 3184, -4833), (-194, 271, 60)]
[(-15300, 3181, -4840), (-190, 286, 38)]
[(-15300, 3181, -4840), (-190, 286, 38)]
[(-15300, 3181, -4840), (-190, 286, 38)]
[(-15300, 3181, -4840), (-190, 286, 38)]
[(-15300, 3181, -4840), (-190, 286, 38)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15291, 3160, -4867), (-199, 294, 44)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15296, 3164, -4850), (-198, 294, 50)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15292, 3172, -4828), (-203, 299, 45)]
[(-15288, 3179, -4806), (-224, 278, 40)]
[(-15288, 3179, -4806), (-224, 278, 40)]
[(-15288, 3179, -4806), (-224, 278, 40)]
[(-15288, 3179, -4806), (-224, 278, 40)]
[(-15288, 3179, -4806), (-224, 278, 40)]
[(-15308, 3197, -4792), (-210, 271, 56)]
[(-15308, 3197, -4792), (-210, 271, 56)]
[(-15308, 3197, -4792), (-210, 271, 56)]
[(-15308, 3197, -4792), (-210, 271, 56)]
[(-15308, 3197, -4792), (-210, 271, 56)]
[(-15302, 3194, -4819), (-205, 272, 36)]
[(-15302, 3194, -4819), (-205, 272, 36)]
[(-15302, 3194, -4819), (-205, 272, 36)]
[(-15302, 3194, -4819), (-205, 272, 36)]
[(-15302, 3194, -4819), (-205, 272, 36)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15289, 3196, -4813), (-194, 279, 38)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15306, 3188, -4828), (-185, 287, 34)]
[(-15309, 3197, -4818), (-210, 297, 30)]
