[(-14095, 5494, -7144), (-107, 155, -27)]
[(-14070, 5458, -7106), (-112, 142, -25)]
[(-14070, 5458, -7106), (-112, 142, -25)]
[(-14070, 5458, -7106), (-112, 142, -25)]
[(-14070, 5458, -7106), (-112, 142, -25)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14063, 5453, -7106), (-102, 136, -15)]
[(-14075, 5457, -7103), (-113, 133, -18)]
[(-14075, 5457, -7103), (-113, 133, -18)]
[(-14075, 5457, -7103), (-113, 133, -18)]
[(-14075, 5457, -7103), (-113, 133, -18)]
[(-14075, 5457, -7103), (-113, 133, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14092, 5484, -7103), (-86, 131, -18)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14073, 5489, -7087), (-31, 152, 6)]
[(-14072, 5478, -7106), (-65, 122, 7)]
[(-14072, 5478, -7106), (-65, 122, 7)]
[(-14072, 5478, -7106), (-65, 122, 7)]
[(-14072, 5478, -7106), (-65, 122, 7)]
[(-14072, 5478, -7106), (-65, 122, 7)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14056, 5465, -7143), (-99, 137, -14)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14051, 5455, -7129), (-90, 140, -30)]
[(-14071, 5440, -7124), (-80, 138, -23)]
[(-14071, 5440, -7124), (-80, 138, -23)]
[(-14071, 5440, -7124), (-80, 138, -23)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14076, 5432, -7130), (-95, 145, 0)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-14063, 5398, -7169), (-354, 362, -30)]
[(-13999, 5456, -7270), (-636, 890, -153)]
[(-13999, 5456, -7270), (-636, 890, -153)]
[(-13999, 5456, -7270), (-636, 890, -153)]
[(-13999, 5456, -7270), (-636, 890, -153)]
[(-13999, 5456, -7270), (-636, 890, -153)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13952, 5419, -7330), (-587, 782, -203)]
[(-13942, 5423, -7408), (-452, 571, -219)]
[(-13942, 5423, -7408), (-452, 571, -219)]
[(-13942, 5423, -7408), (-452, 571, -219)]
[(-13942, 5423, -7408), (-452, 571, -219)]
[(-13942, 5423, -7408), (-452, 571, -219)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13936, 5398, -7447), (-373, 433, -213)]
[(-13916, 5384, -7484), (-335, 346, -143)]
[(-13916, 5384, -7484), (-335, 346, -143)]
[(-13916, 5384, -7484), (-335, 346, -143)]
[(-13916, 5384, -7484), (-335, 346, -143)]
[(-13916, 5384, -7484), (-335, 346, -143)]
