[(-14070, 5427, -7025), (-100, 132, -21)]
[(-14083, 5440, -7048), (-66, 151, -10)]
[(-14083, 5440, -7048), (-66, 151, -10)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14082, 5438, -7044), (-86, 135, -2)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14090, 5424, -7036), (-117, 149, -19)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14107, 5428, -7072), (-157, 180, -5)]
[(-14106, 5456, -7110), (-175, 205, -6)]
[(-14106, 5456, -7110), (-175, 205, -6)]
[(-14106, 5456, -7110), (-175, 205, -6)]
[(-14106, 5456, -7110), (-175, 205, -6)]
[(-14106, 5456, -7110), (-175, 205, -6)]
[(-14100, 5471, -7130), (-231, 303, -15)]
[(-14100, 5471, -7130), (-231, 303, -15)]
[(-14100, 5471, -7130), (-231, 303, -15)]
[(-14100, 5471, -7130), (-231, 303, -15)]
[(-14100, 5471, -7130), (-231, 303, -15)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14057, 5443, -7188), (-578, 792, -82)]
[(-14030, 5437, -7211), (-601, 974, -70)]
[(-14030, 5437, -7211), (-601, 974, -70)]
[(-14030, 5437, -7211), (-601, 974, -70)]
[(-14030, 5437, -7211), (-601, 974, -70)]
[(-14030, 5437, -7211), (-601, 974, -70)]
[(-13960, 5449, -7353), (-484, 780, -102)]
[(-13960, 5449, -7353), (-484, 780, -102)]
[(-13960, 5449, -7353), (-484, 780, -102)]
[(-13960, 5449, -7353), (-484, 780, -102)]
[(-13960, 5449, -7353), (-484, 780, -102)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13873, 5437, -7410), (-364, 611, -84)]
[(-13846, 5433, -7425), (-248, 422, -61)]
[(-13846, 5433, -7425), (-248, 422, -61)]
[(-13846, 5433, -7425), (-248, 422, -61)]
[(-13846, 5433, -7425), (-248, 422, -61)]
[(-13846, 5433, -7425), (-248, 422, -61)]
[(-13853, 5436, -7467), (-227, 364, -51)]
[(-13853, 5436, -7467), (-227, 364, -51)]
[(-13853, 5436, -7467), (-227, 364, -51)]
[(-13853, 5436, -7467), (-227, 364, -51)]
[(-13853, 5436, -7467), (-227, 364, -51)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13873, 5444, -7452), (-183, 280, -21)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13854, 5448, -7460), (-139, 202, -1)]
[(-13874, 5436, -7484), (-129, 139, -29)]
[(-13874, 5436, -7484), (-129, 139, -29)]
[(-13874, 5436, -7484), (-129, 139, -29)]
[(-13874, 5436, -7484), (-129, 139, -29)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13896, 5420, -7494), (-106, 111, -7)]
[(-13895, 5432, -7503), (-94, 133, 9)]
[(-13895, 5432, -7503), (-94, 133, 9)]
[(-13895, 5432, -7503), (-94, 133, 9)]
[(-13895, 5432, -7503), (-94, 133, 9)]
[(-13895, 5432, -7503), (-94, 133, 9)]
[(-13923, 5453, -7499), (-68, 116, 21)]
[(-13923, 5453, -7499), (-68, 116, 21)]
[(-13923, 5453, -7499), (-68, 116, 21)]
[(-13923, 5453, -7499), (-68, 116, 21)]
[(-13923, 5453, -7499), (-68, 116, 21)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13907, 5459, -7519), (-71, 125, 35)]
[(-13919, 5467, -7514), (-101, 102, 40)]
[(-13919, 5467, -7514), (-101, 102, 40)]
[(-13919, 5467, -7514), (-101, 102, 40)]
