[(-14175, 5155, -7030), (-109, 109, -13)]
[(-14208, 5151, -7015), (-113, 124, -15)]
[(-14208, 5151, -7015), (-113, 124, -15)]
[(-14208, 5151, -7015), (-113, 124, -15)]
[(-14208, 5151, -7015), (-113, 124, -15)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14204, 5156, -7024), (-91, 146, -18)]
[(-14191, 5141, -7016), (-68, 122, 5)]
[(-14191, 5141, -7016), (-68, 122, 5)]
[(-14191, 5141, -7016), (-68, 122, 5)]
[(-14191, 5141, -7016), (-68, 122, 5)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14214, 5125, -6994), (-82, 153, -6)]
[(-14204, 5091, -6978), (-96, 136, -13)]
[(-14204, 5091, -6978), (-96, 136, -13)]
[(-14204, 5091, -6978), (-96, 136, -13)]
[(-14204, 5091, -6978), (-96, 136, -13)]
[(-14204, 5091, -6978), (-96, 136, -13)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14220, 5119, -6939), (-132, 128, -17)]
[(-14226, 5115, -6915), (-169, 141, -6)]
[(-14226, 5115, -6915), (-169, 141, -6)]
[(-14226, 5115, -6915), (-169, 141, -6)]
[(-14226, 5115, -6915), (-169, 141, -6)]
[(-14226, 5115, -6915), (-169, 141, -6)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14207, 5102, -6944), (-312, 216, -60)]
[(-14193, 5072, -6995), (-472, 781, -152)]
[(-14193, 5072, -6995), (-472, 781, -152)]
[(-14193, 5072, -6995), (-472, 781, -152)]
[(-14193, 5072, -6995), (-472, 781, -152)]
[(-14193, 5072, -6995), (-472, 781, -152)]
[(-14128, 5074, -7083), (-471, 850, -189)]
[(-14128, 5074, -7083), (-471, 850, -189)]
[(-14128, 5074, -7083), (-471, 850, -189)]
[(-14128, 5074, -7083), (-471, 850, -189)]
[(-14128, 5074, -7083), (-471, 850, -189)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14131, 5045, -7129), (-322, 620, -129)]
[(-14110, 5030, -7183), (-300, 539, -86)]
[(-14110, 5030, -7183), (-300, 539, -86)]
[(-14110, 5030, -7183), (-300, 539, -86)]
[(-14110, 5030, -7183), (-300, 539, -86)]
[(-14110, 5030, -7183), (-300, 539, -86)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14099, 5035, -7237), (-255, 461, -40)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5056, -7266), (-248, 409, -14)]
[(-14104, 5088, -7316), (-199, 336, 10)]
[(-14104, 5088, -7316), (-199, 336, 10)]
[(-14104, 5088, -7316), (-199, 336, 10)]
[(-14083, 5097, -7357), (-159, 300, 16)]
[(-14083, 5097, -7357), (-159, 300, 16)]
[(-14083, 5097, -7357), (-159, 300, 16)]
[(-14083, 5097, -7357), (-159, 300, 16)]
[(-14083, 5097, -7357), (-159, 300, 16)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14061, 5108, -7403), (-166, 273, 28)]
[(-14056, 5122, -7432), (-126, 222, 36)]
[(-14056, 5122, -7432), (-126, 222, 36)]
[(-14056, 5122, -7432), (-126, 222, 36)]
[(-14056, 5122, -7432), (-126, 222, 36)]
[(-14056, 5122, -7432), (-126, 222, 36)]
[(-14021, 5111, -7429), (-129, 182, 3)]
[(-14021, 5111, -7429), (-129, 182, 3)]
[(-14021, 5111, -7429), (-129, 182, 3)]
