accX,accY,accZ,gyrX,gyrY,gyrZ
-14804,6219,-3091,-60,90,-3
-14842,6200,-3084,-52,185,29
-14968,6087,-3141,-89,83,122
-14968,6087,-3141,-89,83,122
-14968,6087,-3141,-89,83,122
-14968,6087,-3141,-89,83,122
-14968,6087,-3141,-89,83,122
-14968,6087,-3141,-89,83,122
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14968,6133,-3158,-107,118,85
-14942,6164,-3124,-71,-13,45
-14942,6164,-3124,-71,-13,45
-14942,6164,-3124,-71,-13,45
-14942,6164,-3124,-71,-13,45
-14942,6164,-3124,-71,-13,45
-14922,6141,-3100,-168,28,33
-14922,6141,-3100,-168,28,33
-14922,6141,-3100,-168,28,33
-14922,6141,-3100,-168,28,33
-14922,6141,-3100,-168,28,33
-14922,6141,-3100,-168,28,33
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14918,6154,-3110,-186,39,23
-14908,6168,-3084,-178,114,40
-14908,6168,-3084,-178,114,40
-14908,6168,-3084,-178,114,40
-14908,6168,-3084,-178,114,40
-14908,6168,-3084,-178,114,40
-14895,6145,-3057,-161,207,6
-14895,6145,-3057,-161,207,6
-14895,6145,-3057,-161,207,6
-14895,6145,-3057,-161,207,6
-14895,6145,-3057,-161,207,6
-14895,6145,-3057,-161,207,6
-14870,6145,-3053,-137,206,-4
-14870,6145,-3053,-137,206,-4
-14870,6145,-3053,-137,206,-4
-14870,6145,-3053,-137,206,-4
-14870,6145,-3053,-137,206,-4
-14875,6142,-3060,-165,185,-29
-14875,6142,-3060,-165,185,-29
-14875,6142,-3060,-165,185,-29
-14875,6142,-3060,-165,185,-29
-14875,6142,-3060,-165,185,-29
-14896,6139,-3060,-167,170,-15
-14896,6139,-3060,-167,170,-15
-14896,6139,-3060,-167,170,-15
-14896,6139,-3060,-167,170,-15
-14896,6139,-3060,-167,170,-15
-14896,6139,-3060,-167,170,-15
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14904,6093,-3051,-119,198,12
-14887,6116,-3061,-87,219,39
