[(-14586, 5169, -5808), (-80, 128, 30)]
[(-14600, 5141, -5826), (-51, 154, 3)]
[(-14600, 5141, -5826), (-51, 154, 3)]
[(-14600, 5141, -5826), (-51, 154, 3)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14611, 5130, -5820), (-50, 166, -1)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14626, 5115, -5872), (-49, 178, 18)]
[(-14623, 5096, -5884), (-76, 201, 21)]
[(-14623, 5096, -5884), (-76, 201, 21)]
[(-14623, 5096, -5884), (-76, 201, 21)]
[(-14623, 5096, -5884), (-76, 201, 21)]
[(-14623, 5096, -5884), (-76, 201, 21)]
[(-14619, 5112, -5895), (-66, 187, 42)]
[(-14619, 5112, -5895), (-66, 187, 42)]
[(-14619, 5112, -5895), (-66, 187, 42)]
[(-14619, 5112, -5895), (-66, 187, 42)]
[(-14619, 5112, -5895), (-66, 187, 42)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14632, 5110, -5861), (-63, 177, 33)]
[(-14614, 5136, -5850), (-46, 173, 39)]
[(-14614, 5136, -5850), (-46, 173, 39)]
[(-14614, 5136, -5850), (-46, 173, 39)]
[(-14614, 5136, -5850), (-46, 173, 39)]
[(-14614, 5136, -5850), (-46, 173, 39)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14635, 5164, -5852), (-64, 193, 59)]
[(-14613, 5174, -5854), (-63, 172, 42)]
[(-14613, 5174, -5854), (-63, 172, 42)]
