[(-14376, 6271, -5504), (-206, 231, -3)]
[(-14370, 6275, -5512), (-206, 185, 21)]
[(-14370, 6275, -5512), (-206, 185, 21)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14416, 6320, -5527), (368, -278, 135)]
[(-14383, 6323, -5493), (322, -287, 28)]
[(-14383, 6323, -5493), (322, -287, 28)]
[(-14383, 6323, -5493), (322, -287, 28)]
[(-14383, 6323, -5493), (322, -287, 28)]
[(-14383, 6323, -5493), (322, -287, 28)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14393, 6285, -5448), (196, -195, -6)]
[(-14387, 6255, -5412), (115, -136, -9)]
[(-14387, 6255, -5412), (115, -136, -9)]
[(-14387, 6255, -5412), (115, -136, -9)]
[(-14387, 6255, -5412), (115, -136, -9)]
[(-14387, 6255, -5412), (115, -136, -9)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14408, 6244, -5355), (63, -58, -16)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14415, 6232, -5332), (55, 13, -9)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14403, 6224, -5301), (13, 61, -15)]
[(-14442, 6194, -5269), (8, 44, -5)]
[(-14442, 6194, -5269), (8, 44, -5)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14446, 6202, -5238), (-42, 58, 13)]
[(-14426, 6201, -5222), (-35, 97, 52)]
[(-14426, 6201, -5222), (-35, 97, 52)]
[(-14426, 6201, -5222), (-35, 97, 52)]
[(-14426, 6201, -5222), (-35, 97, 52)]
[(-14426, 6201, -5222), (-35, 97, 52)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14456, 6204, -5166), (26, -4, 84)]
[(-14471, 6204, -5150), (-43, 23, 59)]
[(-14471, 6204, -5150), (-43, 23, 59)]
[(-14471, 6204, -5150), (-43, 23, 59)]
