[(-14654, 3256, -7447), (-128, 250, 11)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14646, 3256, -7404), (-27, 244, -3)]
[(-14645, 3213, -7391), (-19, 261, 11)]
[(-14645, 3213, -7391), (-19, 261, 11)]
[(-14645, 3213, -7391), (-19, 261, 11)]
[(-14645, 3213, -7391), (-19, 261, 11)]
[(-14645, 3213, -7391), (-19, 261, 11)]
[(-14633, 3217, -7405), (-38, 237, 10)]
[(-14633, 3217, -7405), (-38, 237, 10)]
[(-14633, 3217, -7405), (-38, 237, 10)]
[(-14633, 3217, -7405), (-38, 237, 10)]
[(-14633, 3217, -7405), (-38, 237, 10)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14587, 3228, -7497), (-70, 199, 14)]
[(-14653, 3256, -7424), (-27, 88, 80)]
[(-14653, 3256, -7424), (-27, 88, 80)]
[(-14653, 3256, -7424), (-27, 88, 80)]
[(-14653, 3256, -7424), (-27, 88, 80)]
[(-14653, 3256, -7424), (-27, 88, 80)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14640, 3263, -7419), (-116, 134, 48)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14629, 3278, -7444), (-41, 198, 19)]
[(-14640, 3228, -7396), (-31, 270, 0)]
[(-14640, 3228, -7396), (-31, 270, 0)]
[(-14640, 3228, -7396), (-31, 270, 0)]
[(-14640, 3228, -7396), (-31, 270, 0)]
[(-14640, 3228, -7396), (-31, 270, 0)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14641, 3196, -7487), (-126, 334, -7)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14622, 3197, -7644), (-482, 460, 3)]
[(-14607, 3207, -7632), (-737, 594, -20)]
[(-14607, 3207, -7632), (-737, 594, -20)]
[(-14607, 3207, -7632), (-737, 594, -20)]
[(-14607, 3207, -7632), (-737, 594, -20)]
[(-14607, 3207, -7632), (-737, 594, -20)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14572, 3229, -7607), (-639, 647, -32)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14529, 3237, -7595), (-516, 596, -28)]
[(-14528, 3253, -7623), (-510, 477, -40)]
[(-14528, 3253, -7623), (-510, 477, -40)]
[(-14528, 3253, -7623), (-510, 477, -40)]
[(-14528, 3253, -7623), (-510, 477, -40)]
[(-14528, 3253, -7623), (-510, 477, -40)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14542, 3268, -7679), (-477, 394, -17)]
[(-14511, 3285, -7687), (-405, 365, 5)]
[(-14511, 3285, -7687), (-405, 365, 5)]
[(-14511, 3285, -7687), (-405, 365, 5)]
[(-14511, 3285, -7687), (-405, 365, 5)]
[(-14511, 3285, -7687), (-405, 365, 5)]
[(-14520, 3308, -7696), (-329, 361, -2)]
[(-14520, 3308, -7696), (-329, 361, -2)]
[(-14520, 3308, -7696), (-329, 361, -2)]
[(-14520, 3308, -7696), (-329, 361, -2)]
[(-14520, 3308, -7696), (-329, 361, -2)]
[(-14530, 3301, -7676), (-259, 382, -1)]
[(-14530, 3301, -7676), (-259, 382, -1)]
[(-14530, 3301, -7676), (-259, 382, -1)]
[(-14530, 3301, -7676), (-259, 382, -1)]
[(-14530, 3301, -7676), (-259, 382, -1)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14484, 3280, -7697), (-174, 314, -2)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14494, 3262, -7712), (-146, 250, 21)]
[(-14484, 3272, -7753), (-172, 223, 22)]
[(-14484, 3272, -7753), (-172, 223, 22)]
[(-14484, 3272, -7753), (-172, 223, 22)]
[(-14484, 3272, -7753), (-172, 223, 22)]
