[(-14510, 3445, -7676), (-45, 185, 29)]
[(-14503, 3466, -7707), (21, 222, -2)]
[(-14503, 3466, -7707), (21, 222, -2)]
[(-14503, 3466, -7707), (21, 222, -2)]
[(-14503, 3466, -7707), (21, 222, -2)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14480, 3452, -7658), (86, 217, -28)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14507, 3440, -7674), (101, 161, 0)]
[(-14467, 3388, -7785), (-17, 255, 19)]
[(-14467, 3388, -7785), (-17, 255, 19)]
[(-14467, 3388, -7785), (-17, 255, 19)]
[(-14467, 3388, -7785), (-17, 255, 19)]
[(-14467, 3388, -7785), (-17, 255, 19)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14468, 3421, -7772), (-124, 209, 21)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14460, 3408, -7750), (-83, 272, 5)]
[(-14456, 3410, -7833), (-351, 504, -60)]
[(-14456, 3410, -7833), (-351, 504, -60)]
[(-14456, 3410, -7833), (-351, 504, -60)]
[(-14456, 3410, -7833), (-351, 504, -60)]
[(-14456, 3410, -7833), (-351, 504, -60)]
[(-14498, 3408, -7784), (-418, 474, -35)]
[(-14498, 3408, -7784), (-418, 474, -35)]
[(-14498, 3408, -7784), (-418, 474, -35)]
[(-14498, 3408, -7784), (-418, 474, -35)]
[(-14498, 3408, -7784), (-418, 474, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14470, 3416, -7866), (-409, 465, -35)]
[(-14472, 3440, -7905), (-349, 376, -3)]
[(-14472, 3440, -7905), (-349, 376, -3)]
[(-14472, 3440, -7905), (-349, 376, -3)]
[(-14472, 3440, -7905), (-349, 376, -3)]
[(-14472, 3440, -7905), (-349, 376, -3)]
[(-14414, 3441, -7910), (-366, 276, 7)]
[(-14414, 3441, -7910), (-366, 276, 7)]
[(-14414, 3441, -7910), (-366, 276, 7)]
[(-14414, 3441, -7910), (-366, 276, 7)]
[(-14414, 3441, -7910), (-366, 276, 7)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14418, 3473, -7880), (-346, 227, 6)]
[(-14430, 3510, -7860), (-270, 298, -10)]
[(-14430, 3510, -7860), (-270, 298, -10)]
[(-14430, 3510, -7860), (-270, 298, -10)]
[(-14430, 3510, -7860), (-270, 298, -10)]
[(-14413, 3512, -7913), (-83, 332, 47)]
[(-14413, 3512, -7913), (-83, 332, 47)]
[(-14413, 3512, -7913), (-83, 332, 47)]
[(-14413, 3512, -7913), (-83, 332, 47)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14406, 3476, -7956), (-158, 311, -6)]
[(-14417, 3456, -7956), (-169, 240, 29)]
[(-14417, 3456, -7956), (-169, 240, 29)]
[(-14417, 3456, -7956), (-169, 240, 29)]
[(-14417, 3456, -7956), (-169, 240, 29)]
[(-14417, 3456, -7956), (-169, 240, 29)]
[(-14436, 3454, -7914), (-186, 265, 5)]
[(-14436, 3454, -7914), (-186, 265, 5)]
[(-14436, 3454, -7914), (-186, 265, 5)]
[(-14436, 3454, -7914), (-186, 265, 5)]
[(-14436, 3454, -7914), (-186, 265, 5)]
[(-14422, 3462, -7922), (-101, 298, 4)]
[(-14422, 3462, -7922), (-101, 298, 4)]
