[(-14507, 3440, -7607), (-80, 238, -15)]
[(-14510, 3439, -7632), (-96, 216, -27)]
[(-14547, 3406, -7632), (-78, 248, -7)]
[(-14547, 3406, -7632), (-78, 248, -7)]
[(-14547, 3406, -7632), (-78, 248, -7)]
[(-14547, 3406, -7632), (-78, 248, -7)]
[(-14547, 3406, -7632), (-78, 248, -7)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14526, 3404, -7653), (-79, 268, -13)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14540, 3427, -7684), (-61, 259, -27)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14571, 3437, -7692), (-60, 231, 21)]
[(-14545, 3425, -7616), (-117, 217, 20)]
[(-14545, 3425, -7616), (-117, 217, 20)]
[(-14545, 3425, -7616), (-117, 217, 20)]
[(-14545, 3425, -7616), (-117, 217, 20)]
[(-14545, 3425, -7616), (-117, 217, 20)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14549, 3470, -7580), (-97, 199, 21)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14546, 3442, -7575), (-59, 217, 5)]
[(-14540, 3425, -7604), (137, 149, 44)]
[(-14540, 3425, -7604), (137, 149, 44)]
[(-14540, 3425, -7604), (137, 149, 44)]
[(-14540, 3425, -7604), (137, 149, 44)]
[(-14540, 3425, -7604), (137, 149, 44)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14559, 3456, -7448), (72, 154, -30)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14568, 3418, -7429), (-4, 226, -28)]
[(-14566, 3401, -7488), (-15, 259, -23)]
[(-14566, 3401, -7488), (-15, 259, -23)]
[(-14566, 3401, -7488), (-15, 259, -23)]
[(-14566, 3401, -7488), (-15, 259, -23)]
[(-14566, 3401, -7488), (-15, 259, -23)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14568, 3406, -7484), (-123, 522, -18)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14482, 3458, -7511), (-216, 701, -29)]
[(-14520, 3490, -7666), (-184, 534, -29)]
[(-14520, 3490, -7666), (-184, 534, -29)]
[(-14520, 3490, -7666), (-184, 534, -29)]
[(-14520, 3490, -7666), (-184, 534, -29)]
[(-14520, 3490, -7666), (-184, 534, -29)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14474, 3510, -7744), (-190, 424, -10)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14435, 3477, -7810), (-257, 301, -6)]
[(-14403, 3526, -7834), (-297, 256, 0)]
[(-14403, 3526, -7834), (-297, 256, 0)]
[(-14403, 3526, -7834), (-297, 256, 0)]
[(-14403, 3526, -7834), (-297, 256, 0)]
[(-14403, 3526, -7834), (-297, 256, 0)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14417, 3508, -7871), (-176, 330, 11)]
[(-14418, 3538, -7912), (-86, 391, 43)]
[(-14418, 3538, -7912), (-86, 391, 43)]
[(-14418, 3538, -7912), (-86, 391, 43)]
[(-14418, 3538, -7912), (-86, 391, 43)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14408, 3533, -7929), (-103, 366, 21)]
[(-14375, 3536, -7924), (-139, 293, 15)]
[(-14375, 3536, -7924), (-139, 293, 15)]
[(-14375, 3536, -7924), (-139, 293, 15)]
[(-14375, 3536, -7924), (-139, 293, 15)]
[(-14375, 3536, -7924), (-139, 293, 15)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14346, 3561, -7931), (-170, 254, 17)]
[(-14360, 3556, -7953), (-158, 232, -33)]
[(-14360, 3556, -7953), (-158, 232, -33)]
