[(-15362, 3323, -4724), (-27, 181, -12)]
[(-15415, 3318, -4711), (-105, 58, 90)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15408, 3295, -4723), (-119, 116, 56)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15383, 3286, -4720), (-127, 170, 53)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15350, 3304, -4724), (-137, 219, 58)]
[(-15345, 3298, -4733), (-145, 212, 46)]
[(-15345, 3298, -4733), (-145, 212, 46)]
[(-15345, 3298, -4733), (-145, 212, 46)]
[(-15345, 3298, -4733), (-145, 212, 46)]
[(-15345, 3298, -4733), (-145, 212, 46)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15329, 3352, -4760), (-165, 147, 55)]
[(-15342, 3315, -4751), (-244, 148, 30)]
[(-15342, 3315, -4751), (-244, 148, 30)]
[(-15342, 3315, -4751), (-244, 148, 30)]
[(-15342, 3315, -4751), (-244, 148, 30)]
[(-15342, 3315, -4751), (-244, 148, 30)]
[(-15331, 3312, -4729), (-165, 201, 9)]
[(-15331, 3312, -4729), (-165, 201, 9)]
[(-15331, 3312, -4729), (-165, 201, 9)]
[(-15331, 3312, -4729), (-165, 201, 9)]
[(-15331, 3312, -4729), (-165, 201, 9)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15322, 3327, -4748), (-150, 232, 20)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15332, 3336, -4739), (-166, 276, 21)]
[(-15335, 3339, -4759), (-125, 309, -2)]
[(-15335, 3339, -4759), (-125, 309, -2)]
[(-15335, 3339, -4759), (-125, 309, -2)]
[(-15335, 3339, -4759), (-125, 309, -2)]
