accX,accY,accZ,gyrX,gyrY,gyrZ
-13761,4823,-8218,-69,138,41
-13778,4822,-8163,-86,96,45
-13778,4822,-8163,-86,96,45
-13778,4822,-8163,-86,96,45
-13794,4828,-8179,-105,104,41
-13794,4828,-8179,-105,104,41
-13794,4828,-8179,-105,104,41
-13794,4828,-8179,-105,104,41
-13794,4828,-8179,-105,104,41
-13787,4831,-8157,-133,88,15
-13787,4831,-8157,-133,88,15
-13787,4831,-8157,-133,88,15
-13787,4831,-8157,-133,88,15
-13787,4831,-8157,-133,88,15
-13787,4831,-8157,-133,88,15
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13803,4823,-8149,-116,97,2
-13809,4817,-8135,-113,116,6
-13809,4817,-8135,-113,116,6
-13809,4817,-8135,-113,116,6
-13809,4817,-8135,-113,116,6
-13809,4817,-8135,-113,116,6
-13753,4880,-8159,-102,175,4
-13753,4880,-8159,-102,175,4
-13753,4880,-8159,-102,175,4
-13753,4880,-8159,-102,175,4
-13753,4880,-8159,-102,175,4
-13753,4880,-8159,-102,175,4
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13745,4880,-8181,-129,148,53
-13763,4892,-8160,-103,84,68
-13763,4892,-8160,-103,84,68
-13763,4892,-8160,-103,84,68
-13763,4892,-8160,-103,84,68
-13763,4892,-8160,-103,84,68
-13776,4918,-8163,-84,75,60
-13776,4918,-8163,-84,75,60
-13776,4918,-8163,-84,75,60
-13776,4918,-8163,-84,75,60
-13776,4918,-8163,-84,75,60
-13776,4918,-8163,-84,75,60
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13762,4908,-8160,-71,60,33
-13764,4886,-8131,-56,79,-22
-13764,4886,-8131,-56,79,-22
-13764,4886,-8131,-56,79,-22
-13764,4886,-8131,-56,79,-22
-13764,4886,-8131,-56,79,-22
-13776,4882,-8131,-45,113,-35
-13776,4882,-8131,-45,113,-35
-13776,4882,-8131,-45,113,-35
-13776,4882,-8131,-45,113,-35
-13776,4882,-8131,-45,113,-35
-13776,4882,-8131,-45,113,-35
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13796,4864,-8125,-56,155,-53
-13816,4851,-8121,-45,206,-48
-13816,4851,-8121,-45,206,-48
-13816,4851,-8121,-45,206,-48
-13822,4820,-8108,-33,195,-25
-13822,4820,-8108,-33,195,-25
-13822,4820,-8108,-33,195,-25
-13822,4820,-8108,-33,195,-25
-13822,4820,-8108,-33,195,-25
-13822,4820,-8108,-33,195,-25
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13817,4823,-8108,-33,223,-31
-13829,4816,-8152,-62,253,-34
-13829,4816,-8152,-62,253,-34
-13829,4816,-8152,-62,253,-34
-13829,4816,-8152,-62,253,-34
-13829,4816,-8152,-62,253,-34
-13810,4812,-8184,-88,250,-30
-13810,4812,-8184,-88,250,-30
-13810,4812,-8184,-88,250,-30
-13810,4812,-8184,-88,250,-30
-13810,4812,-8184,-88,250,-30
-13810,4812,-8184,-88,250,-30
