[(-15568, 1409, -5274), (-16, 208, -20)]
[(-15552, 1399, -5309), (-16, 216, -13)]
[(-15552, 1399, -5309), (-16, 216, -13)]
[(-15552, 1399, -5309), (-16, 216, -13)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15548, 1404, -5291), (1, 229, 7)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15545, 1419, -5316), (1, 233, 27)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15558, 1399, -5293), (-20, 219, 34)]
[(-15540, 1408, -5323), (-42, 203, 50)]
[(-15540, 1408, -5323), (-42, 203, 50)]
[(-15540, 1408, -5323), (-42, 203, 50)]
[(-15540, 1408, -5323), (-42, 203, 50)]
[(-15540, 1408, -5323), (-42, 203, 50)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15559, 1412, -5354), (-171, 325, 25)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15560, 1416, -5410), (-217, 455, -1)]
[(-15520, 1420, -5446), (-351, 563, -3)]
[(-15520, 1420, -5446), (-351, 563, -3)]
[(-15520, 1420, -5446), (-351, 563, -3)]
[(-15520, 1420, -5446), (-351, 563, -3)]
[(-15520, 1420, -5446), (-351, 563, -3)]
[(-15444, 1428, -5511), (-367, 552, 4)]
[(-15444, 1428, -5511), (-367, 552, 4)]
[(-15444, 1428, -5511), (-367, 552, 4)]
[(-15444, 1428, -5511), (-367, 552, 4)]
[(-15444, 1428, -5511), (-367, 552, 4)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15439, 1439, -5588), (-290, 483, 10)]
[(-15428, 1457, -5632), (-214, 362, 4)]
[(-15428, 1457, -5632), (-214, 362, 4)]
[(-15428, 1457, -5632), (-214, 362, 4)]
[(-15428, 1457, -5632), (-214, 362, 4)]
[(-15428, 1457, -5632), (-214, 362, 4)]
[(-15431, 1440, -5642), (20, 161, -1)]
[(-15431, 1440, -5642), (20, 161, -1)]
[(-15431, 1440, -5642), (20, 161, -1)]
[(-15431, 1440, -5642), (20, 161, -1)]
[(-15431, 1440, -5642), (20, 161, -1)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15494, 1451, -5658), (208, -102, 12)]
[(-15527, 1419, -5615), (371, -309, 47)]
[(-15527, 1419, -5615), (371, -309, 47)]
[(-15527, 1419, -5615), (371, -309, 47)]
[(-15527, 1419, -5615), (371, -309, 47)]
[(-15527, 1419, -5615), (371, -309, 47)]
[(-15540, 1412, -5554), (293, -264, 172)]
[(-15540, 1412, -5554), (293, -264, 172)]
[(-15540, 1412, -5554), (293, -264, 172)]
[(-15540, 1412, -5554), (293, -264, 172)]
[(-15540, 1412, -5554), (293, -264, 172)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15528, 1426, -5488), (-17, -108, 288)]
[(-15524, 1394, -5417), (-12, -5, 295)]
[(-15524, 1394, -5417), (-12, -5, 295)]
[(-15524, 1394, -5417), (-12, -5, 295)]
[(-15524, 1394, -5417), (-12, -5, 295)]
[(-15524, 1394, -5417), (-12, -5, 295)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15512, 1477, -5422), (112, 73, 273)]
[(-15514, 1567, -5424), (170, 205, 403)]
[(-15514, 1567, -5424), (170, 205, 403)]
[(-15514, 1567, -5424), (170, 205, 403)]
[(-15514, 1567, -5424), (170, 205, 403)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15492, 1777, -5428), (-10, 238, 460)]
[(-15520, 1659, -5429), (169, 160, 82)]
[(-15520, 1659, -5429), (169, 160, 82)]
[(-15520, 1659, -5429), (169, 160, 82)]
[(-15520, 1659, -5429), (169, 160, 82)]
[(-15520, 1659, -5429), (169, 160, 82)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15452, 1722, -5470), (74, 147, 208)]
[(-15444, 1673, -5460), (108, 160, 106)]
[(-15444, 1673, -5460), (108, 160, 106)]
