[(-14279, 7083, -4010), (-239, 389, 27)]
[(-14311, 7114, -3996), (-136, 351, 50)]
[(-14311, 7114, -3996), (-136, 351, 50)]
[(-14311, 7114, -3996), (-136, 351, 50)]
[(-14311, 7114, -3996), (-136, 351, 50)]
[(-14311, 7114, -3996), (-136, 351, 50)]
[(-14308, 7122, -3985), (-139, 365, 58)]
[(-14308, 7122, -3985), (-139, 365, 58)]
[(-14308, 7122, -3985), (-139, 365, 58)]
[(-14308, 7122, -3985), (-139, 365, 58)]
[(-14308, 7122, -3985), (-139, 365, 58)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7119, -4004), (-132, 400, 49)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14307, 7128, -3983), (-147, 433, 27)]
[(-14312, 7131, -3992), (-115, 452, 19)]
[(-14312, 7131, -3992), (-115, 452, 19)]
[(-14312, 7131, -3992), (-115, 452, 19)]
[(-14312, 7131, -3992), (-115, 452, 19)]
[(-14312, 7131, -3992), (-115, 452, 19)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14317, 7133, -3979), (-178, 443, 43)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14305, 7134, -3989), (-204, 452, 57)]
[(-14307, 7162, -4003), (-228, 449, 58)]
[(-14307, 7162, -4003), (-228, 449, 58)]
[(-14307, 7162, -4003), (-228, 449, 58)]
[(-14307, 7162, -4003), (-228, 449, 58)]
[(-14307, 7162, -4003), (-228, 449, 58)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14291, 7163, -4010), (-203, 413, 60)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14281, 7151, -4021), (-249, 354, 53)]
[(-14282, 7156, -3995), (-257, 387, 46)]
[(-14282, 7156, -3995), (-257, 387, 46)]
[(-14282, 7156, -3995), (-257, 387, 46)]
[(-14282, 7156, -3995), (-257, 387, 46)]
[(-14282, 7156, -3995), (-257, 387, 46)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7180, -4001), (-297, 376, 47)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14272, 7133, -3988), (-279, 377, 42)]
[(-14262, 7146, -4005), (-217, 353, 38)]
[(-14262, 7146, -4005), (-217, 353, 38)]
[(-14262, 7146, -4005), (-217, 353, 38)]
[(-14262, 7146, -4005), (-217, 353, 38)]
[(-14262, 7146, -4005), (-217, 353, 38)]
[(-14260, 7128, -3996), (-207, 372, 15)]
[(-14260, 7128, -3996), (-207, 372, 15)]
[(-14260, 7128, -3996), (-207, 372, 15)]
[(-14260, 7128, -3996), (-207, 372, 15)]
[(-14260, 7128, -3996), (-207, 372, 15)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14269, 7118, -4005), (-197, 358, 20)]
[(-14272, 7131, -3998), (-184, 356, 8)]
[(-14272, 7131, -3998), (-184, 356, 8)]
[(-14272, 7131, -3998), (-184, 356, 8)]
[(-14272, 7131, -3998), (-184, 356, 8)]
[(-14272, 7131, -3998), (-184, 356, 8)]
[(-14284, 7132, -4008), (-167, 349, -16)]
[(-14284, 7132, -4008), (-167, 349, -16)]
[(-14284, 7132, -4008), (-167, 349, -16)]
[(-14284, 7132, -4008), (-167, 349, -16)]
[(-14284, 7132, -4008), (-167, 349, -16)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14300, 7146, -3964), (-123, 348, -43)]
[(-14302, 7124, -3939), (-126, 362, -17)]
[(-14302, 7124, -3939), (-126, 362, -17)]
[(-14302, 7124, -3939), (-126, 362, -17)]
[(-14302, 7124, -3939), (-126, 362, -17)]
