[(-14652, 6678, -3314), (-336, 529, -11)]
[(-14622, 6689, -3302), (-388, 595, -6)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14584, 6719, -3279), (-337, 602, 7)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14580, 6730, -3298), (-247, 548, -1)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14612, 6744, -3326), (-134, 456, 3)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6727, -3346), (-97, 439, 8)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14608, 6731, -3360), (-79, 437, 14)]
[(-14604, 6744, -3368), (-67, 409, 18)]
[(-14604, 6744, -3368), (-67, 409, 18)]
[(-14604, 6744, -3368), (-67, 409, 18)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14622, 6765, -3376), (-33, 375, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14604, 6765, -3400), (-71, 367, 25)]
[(-14613, 6746, -3387), (-83, 391, 34)]
[(-14613, 6746, -3387), (-83, 391, 34)]
[(-14613, 6746, -3387), (-83, 391, 34)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14596, 6764, -3412), (-102, 418, 41)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14587, 6755, -3404), (-104, 431, 34)]
[(-14569, 6752, -3402), (-96, 442, 27)]
[(-14569, 6752, -3402), (-96, 442, 27)]
[(-14569, 6752, -3402), (-96, 442, 27)]
