[(-14472, 6601, -4096), (-85, 101, 28)]
[(-14460, 6613, -4056), (-112, 116, 6)]
[(-14467, 6621, -4042), (-145, 173, -29)]
[(-14467, 6621, -4042), (-145, 173, -29)]
[(-14467, 6621, -4042), (-145, 173, -29)]
[(-14467, 6621, -4042), (-145, 173, -29)]
[(-14467, 6621, -4042), (-145, 173, -29)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14480, 6638, -4092), (-216, 246, -32)]
[(-14504, 6632, -4132), (-340, 534, -132)]
[(-14504, 6632, -4132), (-340, 534, -132)]
[(-14504, 6632, -4132), (-340, 534, -132)]
[(-14504, 6632, -4132), (-340, 534, -132)]
[(-14504, 6632, -4132), (-340, 534, -132)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14473, 6613, -4175), (-321, 575, -154)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14496, 6562, -4239), (-251, 440, -107)]
[(-14492, 6553, -4279), (-218, 400, -75)]
[(-14492, 6553, -4279), (-218, 400, -75)]
[(-14492, 6553, -4279), (-218, 400, -75)]
[(-14492, 6553, -4279), (-218, 400, -75)]
[(-14492, 6553, -4279), (-218, 400, -75)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14456, 6553, -4318), (-167, 311, -29)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14470, 6587, -4331), (-159, 282, -32)]
[(-14460, 6574, -4315), (-103, 253, -17)]
[(-14460, 6574, -4315), (-103, 253, -17)]
[(-14460, 6574, -4315), (-103, 253, -17)]
[(-14460, 6574, -4315), (-103, 253, -17)]
[(-14460, 6574, -4315), (-103, 253, -17)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14460, 6556, -4328), (-64, 247, -5)]
[(-14447, 6535, -4336), (-52, 255, 20)]
[(-14447, 6535, -4336), (-52, 255, 20)]
[(-14447, 6535, -4336), (-52, 255, 20)]
[(-14447, 6535, -4336), (-52, 255, 20)]
[(-14447, 6535, -4336), (-52, 255, 20)]
[(-14470, 6536, -4344), (-66, 245, 29)]
[(-14470, 6536, -4344), (-66, 245, 29)]
[(-14470, 6536, -4344), (-66, 245, 29)]
[(-14470, 6536, -4344), (-66, 245, 29)]
[(-14470, 6536, -4344), (-66, 245, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14458, 6544, -4354), (-84, 233, 29)]
[(-14455, 6552, -4364), (-97, 195, 21)]
[(-14455, 6552, -4364), (-97, 195, 21)]
[(-14455, 6552, -4364), (-97, 195, 21)]
[(-14455, 6552, -4364), (-97, 195, 21)]
[(-14455, 6552, -4364), (-97, 195, 21)]
[(-14468, 6576, -4375), (-96, 192, 20)]
[(-14468, 6576, -4375), (-96, 192, 20)]
[(-14468, 6576, -4375), (-96, 192, 20)]
[(-14468, 6576, -4375), (-96, 192, 20)]
[(-14468, 6576, -4375), (-96, 192, 20)]
[(-14468, 6576, -4375), (-96, 192, 20)]
