[(-14460, 6677, -4229), (-23, 83, -38)]
[(-14468, 6676, -4225), (19, 68, -50)]
[(-14461, 6688, -4212), (83, -28, -17)]
[(-14461, 6688, -4212), (83, -28, -17)]
[(-14461, 6688, -4212), (83, -28, -17)]
[(-14461, 6688, -4212), (83, -28, -17)]
[(-14461, 6688, -4212), (83, -28, -17)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14439, 6683, -4183), (8, -28, -47)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14492, 6653, -4117), (-305, 250, -164)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14517, 6641, -4136), (-333, 333, -185)]
[(-14523, 6588, -4193), (-398, 599, -237)]
[(-14523, 6588, -4193), (-398, 599, -237)]
[(-14523, 6588, -4193), (-398, 599, -237)]
[(-14523, 6588, -4193), (-398, 599, -237)]
[(-14523, 6588, -4193), (-398, 599, -237)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14496, 6557, -4256), (-384, 616, -204)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14537, 6547, -4240), (-178, 219, -46)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14557, 6536, -4240), (-80, -5, 140)]
[(-14500, 6582, -4262), (-78, 62, 230)]
[(-14500, 6582, -4262), (-78, 62, 230)]
[(-14500, 6582, -4262), (-78, 62, 230)]
[(-14500, 6582, -4262), (-78, 62, 230)]
[(-14500, 6582, -4262), (-78, 62, 230)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14472, 6632, -4266), (-92, 123, 224)]
[(-14470, 6642, -4214), (-62, 148, 211)]
[(-14470, 6642, -4214), (-62, 148, 211)]
[(-14470, 6642, -4214), (-62, 148, 211)]
[(-14470, 6642, -4214), (-62, 148, 211)]
[(-14470, 6642, -4214), (-62, 148, 211)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14441, 6657, -4192), (1, 148, 185)]
[(-14442, 6681, -4222), (41, 72, 150)]
[(-14442, 6681, -4222), (41, 72, 150)]
[(-14442, 6681, -4222), (41, 72, 150)]
[(-14442, 6681, -4222), (41, 72, 150)]
[(-14455, 6696, -4208), (-59, 132, 81)]
[(-14455, 6696, -4208), (-59, 132, 81)]
[(-14455, 6696, -4208), (-59, 132, 81)]
[(-14455, 6696, -4208), (-59, 132, 81)]
[(-14455, 6696, -4208), (-59, 132, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14456, 6716, -4160), (-103, 139, 81)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14453, 6738, -4138), (-93, 160, 71)]
[(-14446, 6750, -4142), (-44, 155, 65)]
[(-14446, 6750, -4142), (-44, 155, 65)]
[(-14446, 6750, -4142), (-44, 155, 65)]
[(-14446, 6750, -4142), (-44, 155, 65)]
[(-14446, 6750, -4142), (-44, 155, 65)]
[(-14446, 6753, -4161), (-20, 164, 63)]
