[(-14453, 6619, -4162), (-33, 179, -36)]
[(-14425, 6658, -4197), (-54, 190, -36)]
[(-14425, 6658, -4197), (-54, 190, -36)]
[(-14425, 6658, -4197), (-54, 190, -36)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14440, 6672, -4194), (-58, 130, -10)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14436, 6695, -4160), (-56, 91, -6)]
[(-14424, 6708, -4126), (-42, 47, 13)]
[(-14424, 6708, -4126), (-42, 47, 13)]
[(-14424, 6708, -4126), (-42, 47, 13)]
[(-14424, 6708, -4126), (-42, 47, 13)]
[(-14424, 6708, -4126), (-42, 47, 13)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14428, 6718, -4095), (-21, 60, -2)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14444, 6738, -4112), (41, 23, 29)]
[(-14427, 6739, -4120), (-9, 60, 11)]
[(-14427, 6739, -4120), (-9, 60, 11)]
[(-14427, 6739, -4120), (-9, 60, 11)]
[(-14427, 6739, -4120), (-9, 60, 11)]
[(-14427, 6739, -4120), (-9, 60, 11)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14458, 6760, -4120), (-55, 57, 3)]
[(-14474, 6771, -4100), (-103, 91, -5)]
[(-14474, 6771, -4100), (-103, 91, -5)]
[(-14474, 6771, -4100), (-103, 91, -5)]
[(-14474, 6771, -4100), (-103, 91, -5)]
[(-14471, 6777, -4049), (-92, 97, -9)]
[(-14471, 6777, -4049), (-92, 97, -9)]
[(-14471, 6777, -4049), (-92, 97, -9)]
[(-14471, 6777, -4049), (-92, 97, -9)]
[(-14471, 6777, -4049), (-92, 97, -9)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14486, 6788, -4052), (-81, 107, -14)]
[(-14469, 6761, -4073), (-60, 110, 8)]
[(-14469, 6761, -4073), (-60, 110, 8)]
[(-14469, 6761, -4073), (-60, 110, 8)]
[(-14469, 6761, -4073), (-60, 110, 8)]
[(-14469, 6761, -4073), (-60, 110, 8)]
[(-14447, 6747, -4089), (-62, 134, 18)]
[(-14447, 6747, -4089), (-62, 134, 18)]
[(-14447, 6747, -4089), (-62, 134, 18)]
[(-14447, 6747, -4089), (-62, 134, 18)]
[(-14447, 6747, -4089), (-62, 134, 18)]
