accX,accY,accZ,gyrX,gyrY,gyrZ
-14138,4596,-7532,-42,177,19
-14144,4630,-7560,-26,179,29
-14144,4630,-7560,-26,179,29
-14144,4630,-7560,-26,179,29
-14144,4630,-7560,-26,179,29
-14151,4620,-7576,-47,188,24
-14151,4620,-7576,-47,188,24
-14151,4620,-7576,-47,188,24
-14151,4620,-7576,-47,188,24
-14151,4620,-7576,-47,188,24
-14151,4620,-7576,-47,188,24
-14156,4614,-7580,-66,160,38
-14156,4614,-7580,-66,160,38
-14156,4614,-7580,-66,160,38
-14156,4614,-7580,-66,160,38
-14156,4614,-7580,-66,160,38
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14144,4623,-7574,-74,166,40
-14132,4627,-7587,-61,165,41
-14132,4627,-7587,-61,165,41
-14132,4627,-7587,-61,165,41
-14132,4627,-7587,-61,165,41
-14132,4627,-7587,-61,165,41
-14132,4627,-7587,-61,165,41
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14118,4658,-7580,-71,169,78
-14115,4664,-7594,-53,185,89
-14115,4664,-7594,-53,185,89
-14115,4664,-7594,-53,185,89
-14115,4664,-7594,-53,185,89
-14115,4664,-7594,-53,185,89
-14106,4707,-7625,-83,261,120
-14106,4707,-7625,-83,261,120
-14106,4707,-7625,-83,261,120
-14106,4707,-7625,-83,261,120
-14106,4707,-7625,-83,261,120
-14106,4707,-7625,-83,261,120
-14103,4724,-7630,-112,223,64
-14103,4724,-7630,-112,223,64
-14103,4724,-7630,-112,223,64
-14103,4724,-7630,-112,223,64
-14103,4724,-7630,-112,223,64
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14117,4717,-7632,-124,86,50
-14119,4734,-7613,-125,93,20
-14119,4734,-7613,-125,93,20
-14119,4734,-7613,-125,93,20
-14119,4734,-7613,-125,93,20
-14119,4734,-7613,-125,93,20
-14119,4734,-7613,-125,93,20
-14110,4763,-7640,-115,124,32
-14110,4763,-7640,-115,124,32
-14110,4763,-7640,-115,124,32
-14110,4763,-7640,-115,124,32
-14110,4763,-7640,-115,124,32
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14092,4760,-7655,-99,168,36
-14101,4782,-7648,-90,166,23
-14101,4782,-7648,-90,166,23
-14101,4782,-7648,-90,166,23
-14101,4782,-7648,-90,166,23
-14101,4782,-7648,-90,166,23
-14101,4782,-7648,-90,166,23
-14117,4768,-7648,-115,121,10
-14117,4768,-7648,-115,121,10
-14117,4768,-7648,-115,121,10
-14117,4768,-7648,-115,121,10
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14138,4767,-7668,-153,98,24
-14135,4791,-7691,-126,133,46
-14135,4791,-7691,-126,133,46
-14135,4791,-7691,-126,133,46
-14135,4791,-7691,-126,133,46
-14135,4791,-7691,-126,133,46
-14135,4791,-7691,-126,133,46
-14116,4793,-7685,-94,156,49
-14116,4793,-7685,-94,156,49
-14116,4793,-7685,-94,156,49
-14116,4793,-7685,-94,156,49
-14116,4793,-7685,-94,156,49
-14108,4837,-7664,-110,184,36
-14108,4837,-7664,-110,184,36
-14108,4837,-7664,-110,184,36
-14108,4837,-7664,-110,184,36
-14108,4837,-7664,-110,184,36
-14108,4837,-7664,-110,184,36
