accX,accY,accZ,gyrX,gyrY,gyrZ
-14662,2927,-7488,-96,205,0
-14656,2920,-7463,-108,204,27
-14656,2920,-7463,-108,204,27
-14656,2920,-7463,-108,204,27
-14656,2920,-7463,-108,204,27
-14656,2920,-7463,-108,204,27
-14658,2938,-7441,-91,237,28
-14658,2938,-7441,-91,237,28
-14658,2938,-7441,-91,237,28
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14652,2960,-7447,-69,265,13
-14643,2944,-7464,-47,248,-6
-14643,2944,-7464,-47,248,-6
-14643,2944,-7464,-47,248,-6
-14643,2944,-7464,-47,248,-6
-14674,2928,-7499,-58,228,6
-14674,2928,-7499,-58,228,6
-14674,2928,-7499,-58,228,6
-14674,2928,-7499,-58,228,6
-14674,2928,-7499,-58,228,6
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14707,2940,-7484,-141,244,4
-14754,3043,-7148,33,291,40
-14754,3043,-7148,33,291,40
-14754,3043,-7148,33,291,40
-14754,3043,-7148,33,291,40
-14754,3043,-7148,33,291,40
-14709,3048,-7345,-51,341,17
-14709,3048,-7345,-51,341,17
-14709,3048,-7345,-51,341,17
-14709,3048,-7345,-51,341,17
-14709,3048,-7345,-51,341,17
-14709,3048,-7345,-51,341,17
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14711,3008,-7400,-89,269,23
-14696,2978,-7420,-111,219,31
-14696,2978,-7420,-111,219,31
-14696,2978,-7420,-111,219,31
-14696,2978,-7420,-111,219,31
-14696,2978,-7420,-111,219,31
-14708,2963,-7412,-102,178,23
-14708,2963,-7412,-102,178,23
-14708,2963,-7412,-102,178,23
-14708,2963,-7412,-102,178,23
-14708,2963,-7412,-102,178,23
-14708,2963,-7412,-102,178,23
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14693,2944,-7403,-86,225,22
-14696,2901,-7436,-24,244,11
-14696,2901,-7436,-24,244,11
-14696,2901,-7436,-24,244,11
-14696,2901,-7436,-24,244,11
-14696,2901,-7436,-24,244,11
-14688,2908,-7414,-44,235,22
-14688,2908,-7414,-44,235,22
-14688,2908,-7414,-44,235,22
-14688,2908,-7414,-44,235,22
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14669,2910,-7450,-90,207,25
-14659,2918,-7449,-115,200,28
-14659,2918,-7449,-115,200,28
-14659,2918,-7449,-115,200,28
-14659,2918,-7449,-115,200,28
-14659,2918,-7449,-115,200,28
-14659,2918,-7449,-115,200,28
-14651,2893,-7436,-118,207,28
-14651,2893,-7436,-118,207,28
-14651,2893,-7436,-118,207,28
-14651,2893,-7436,-118,207,28
-14651,2893,-7436,-118,207,28
-14639,2889,-7442,-123,221,26
-14639,2889,-7442,-123,221,26
-14639,2889,-7442,-123,221,26
