[(-14657, 3892, -6908), (-35, 283, -137)]
[(-14683, 3769, -6912), (-14, 49, -64)]
[(-14731, 3727, -6868), (-28, 68, 2)]
[(-14731, 3727, -6868), (-28, 68, 2)]
[(-14731, 3727, -6868), (-28, 68, 2)]
[(-14731, 3727, -6868), (-28, 68, 2)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14727, 3740, -6811), (-59, 125, 65)]
[(-14753, 3726, -6769), (-76, 123, 40)]
[(-14753, 3726, -6769), (-76, 123, 40)]
[(-14753, 3726, -6769), (-76, 123, 40)]
[(-14753, 3726, -6769), (-76, 123, 40)]
[(-14784, 3737, -6762), (-108, 82, 15)]
[(-14784, 3737, -6762), (-108, 82, 15)]
[(-14784, 3737, -6762), (-108, 82, 15)]
[(-14784, 3737, -6762), (-108, 82, 15)]
[(-14784, 3737, -6762), (-108, 82, 15)]
[(-14785, 3743, -6685), (-110, 109, 25)]
[(-14785, 3743, -6685), (-110, 109, 25)]
[(-14785, 3743, -6685), (-110, 109, 25)]
[(-14785, 3743, -6685), (-110, 109, 25)]
[(-14785, 3743, -6685), (-110, 109, 25)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14730, 3649, -6798), (-62, -134, 240)]
[(-14757, 3648, -6752), (-116, 60, 225)]
[(-14757, 3648, -6752), (-116, 60, 225)]
[(-14757, 3648, -6752), (-116, 60, 225)]
[(-14757, 3648, -6752), (-116, 60, 225)]
[(-14757, 3648, -6752), (-116, 60, 225)]
[(-14784, 3684, -6755), (-120, 136, 158)]
[(-14784, 3684, -6755), (-120, 136, 158)]
[(-14784, 3684, -6755), (-120, 136, 158)]
[(-14784, 3684, -6755), (-120, 136, 158)]
[(-14784, 3684, -6755), (-120, 136, 158)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14775, 3713, -6730), (-160, 154, 127)]
[(-14770, 3732, -6706), (-159, 188, 89)]
[(-14770, 3732, -6706), (-159, 188, 89)]
[(-14770, 3732, -6706), (-159, 188, 89)]
[(-14770, 3732, -6706), (-159, 188, 89)]
[(-14770, 3732, -6706), (-159, 188, 89)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14766, 3768, -6703), (-151, 131, 103)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14753, 3780, -6676), (-159, 129, 107)]
[(-14768, 3804, -6669), (-118, 176, 65)]
[(-14768, 3804, -6669), (-118, 176, 65)]
[(-14768, 3804, -6669), (-118, 176, 65)]
[(-14768, 3804, -6669), (-118, 176, 65)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14778, 3823, -6698), (-90, 176, 86)]
[(-14768, 3820, -6688), (-112, 178, 66)]
[(-14768, 3820, -6688), (-112, 178, 66)]
[(-14768, 3820, -6688), (-112, 178, 66)]
[(-14768, 3820, -6688), (-112, 178, 66)]
[(-14768, 3820, -6688), (-112, 178, 66)]
[(-14768, 3833, -6702), (-87, 210, 58)]
