[(-15685, 1880, -4476), (-47, 171, -13)]
[(-15664, 1871, -4456), (-52, 161, 14)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15639, 1861, -4468), (-40, 179, 6)]
[(-15636, 1865, -4483), (-23, 173, -2)]
[(-15636, 1865, -4483), (-23, 173, -2)]
[(-15636, 1865, -4483), (-23, 173, -2)]
[(-15636, 1865, -4483), (-23, 173, -2)]
[(-15636, 1865, -4483), (-23, 173, -2)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15640, 1853, -4439), (-27, 175, -3)]
[(-15643, 1839, -4442), (-41, 184, 7)]
[(-15643, 1839, -4442), (-41, 184, 7)]
[(-15643, 1839, -4442), (-41, 184, 7)]
[(-15643, 1839, -4442), (-41, 184, 7)]
[(-15643, 1839, -4442), (-41, 184, 7)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15647, 1832, -4490), (-15, 141, 39)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1840, -4479), (-23, 150, 31)]
[(-15673, 1827, -4488), (-23, 179, 11)]
[(-15673, 1827, -4488), (-23, 179, 11)]
[(-15673, 1827, -4488), (-23, 179, 11)]
[(-15673, 1827, -4488), (-23, 179, 11)]
[(-15673, 1827, -4488), (-23, 179, 11)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15667, 1817, -4507), (-50, 165, 33)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15681, 1817, -4512), (-52, 170, 20)]
[(-15693, 1817, -4497), (-57, 167, 34)]
[(-15693, 1817, -4497), (-57, 167, 34)]
[(-15693, 1817, -4497), (-57, 167, 34)]
[(-15693, 1817, -4497), (-57, 167, 34)]
[(-15693, 1817, -4497), (-57, 167, 34)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15690, 1826, -4470), (-78, 176, 37)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15680, 1804, -4460), (-63, 130, 49)]
[(-15695, 1807, -4460), (-58, 135, 25)]
[(-15695, 1807, -4460), (-58, 135, 25)]
[(-15695, 1807, -4460), (-58, 135, 25)]
[(-15695, 1807, -4460), (-58, 135, 25)]
[(-15706, 1805, -4460), (-56, 177, 3)]
[(-15706, 1805, -4460), (-56, 177, 3)]
[(-15706, 1805, -4460), (-56, 177, 3)]
[(-15706, 1805, -4460), (-56, 177, 3)]
[(-15706, 1805, -4460), (-56, 177, 3)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15699, 1816, -4492), (-83, 160, 21)]
[(-15692, 1805, -4462), (-71, 159, 23)]
[(-15692, 1805, -4462), (-71, 159, 23)]
[(-15692, 1805, -4462), (-71, 159, 23)]
[(-15692, 1805, -4462), (-71, 159, 23)]
[(-15692, 1805, -4462), (-71, 159, 23)]
[(-15689, 1816, -4456), (-71, 170, 26)]
