[(-14556, 4739, -6511), (-94, 300, -12)]
[(-14537, 4757, -6537), (-110, 311, 9)]
[(-14537, 4757, -6537), (-110, 311, 9)]
[(-14537, 4757, -6537), (-110, 311, 9)]
[(-14525, 4748, -6539), (-104, 331, 15)]
[(-14525, 4748, -6539), (-104, 331, 15)]
[(-14525, 4748, -6539), (-104, 331, 15)]
[(-14525, 4748, -6539), (-104, 331, 15)]
[(-14525, 4748, -6539), (-104, 331, 15)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14531, 4750, -6538), (-95, 332, 10)]
[(-14547, 4780, -6532), (-91, 332, 27)]
[(-14547, 4780, -6532), (-91, 332, 27)]
[(-14547, 4780, -6532), (-91, 332, 27)]
[(-14547, 4780, -6532), (-91, 332, 27)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14536, 4782, -6539), (-123, 323, 33)]
[(-14529, 4793, -6524), (-139, 273, 49)]
[(-14529, 4793, -6524), (-139, 273, 49)]
[(-14529, 4793, -6524), (-139, 273, 49)]
[(-14529, 4793, -6524), (-139, 273, 49)]
[(-14520, 4752, -6560), (-219, 351, 0)]
[(-14520, 4752, -6560), (-219, 351, 0)]
[(-14520, 4752, -6560), (-219, 351, 0)]
[(-14520, 4752, -6560), (-219, 351, 0)]
[(-14520, 4752, -6560), (-219, 351, 0)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14538, 4757, -6592), (-280, 409, -34)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14536, 4754, -6602), (-339, 492, -39)]
[(-14551, 4758, -6611), (-279, 440, -38)]
[(-14551, 4758, -6611), (-279, 440, -38)]
[(-14551, 4758, -6611), (-279, 440, -38)]
[(-14551, 4758, -6611), (-279, 440, -38)]
[(-14551, 4758, -6611), (-279, 440, -38)]
[(-14545, 4759, -6605), (-270, 425, -20)]
[(-14545, 4759, -6605), (-270, 425, -20)]
[(-14545, 4759, -6605), (-270, 425, -20)]
[(-14545, 4759, -6605), (-270, 425, -20)]
[(-14545, 4759, -6605), (-270, 425, -20)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14530, 4779, -6626), (-253, 372, -10)]
[(-14569, 4785, -6614), (-187, 362, 9)]
[(-14569, 4785, -6614), (-187, 362, 9)]
[(-14569, 4785, -6614), (-187, 362, 9)]
[(-14569, 4785, -6614), (-187, 362, 9)]
[(-14569, 4785, -6614), (-187, 362, 9)]
[(-14560, 4808, -6610), (-34, 297, 39)]
[(-14560, 4808, -6610), (-34, 297, 39)]
[(-14560, 4808, -6610), (-34, 297, 39)]
[(-14560, 4808, -6610), (-34, 297, 39)]
[(-14560, 4808, -6610), (-34, 297, 39)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14538, 4812, -6601), (-19, 261, 52)]
[(-14536, 4798, -6603), (-36, 248, 58)]
[(-14536, 4798, -6603), (-36, 248, 58)]
[(-14536, 4798, -6603), (-36, 248, 58)]
[(-14536, 4798, -6603), (-36, 248, 58)]
[(-14548, 4770, -6583), (-24, 253, 23)]
[(-14548, 4770, -6583), (-24, 253, 23)]
[(-14548, 4770, -6583), (-24, 253, 23)]
[(-14548, 4770, -6583), (-24, 253, 23)]
[(-14548, 4770, -6583), (-24, 253, 23)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14525, 4756, -6618), (-10, 281, 15)]
[(-14528, 4760, -6592), (-71, 237, 42)]
[(-14528, 4760, -6592), (-71, 237, 42)]
[(-14528, 4760, -6592), (-71, 237, 42)]
[(-14528, 4760, -6592), (-71, 237, 42)]
[(-14528, 4760, -6592), (-71, 237, 42)]
[(-14506, 4780, -6585), (-89, 228, 21)]
[(-14506, 4780, -6585), (-89, 228, 21)]
[(-14506, 4780, -6585), (-89, 228, 21)]
[(-14506, 4780, -6585), (-89, 228, 21)]
