[(-15542, 1086, -5300), (-93, 168, -24)]
[(-15531, 1048, -5332), (-79, 143, 21)]
[(-15531, 1048, -5332), (-79, 143, 21)]
[(-15531, 1048, -5332), (-79, 143, 21)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15548, 1024, -5353), (-63, 153, 5)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15574, 1005, -5360), (-101, 140, 7)]
[(-15575, 1015, -5284), (77, 20, -2)]
[(-15575, 1015, -5284), (77, 20, -2)]
[(-15575, 1015, -5284), (77, 20, -2)]
[(-15575, 1015, -5284), (77, 20, -2)]
[(-15575, 1015, -5284), (77, 20, -2)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15576, 996, -5249), (212, 23, 54)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15571, 997, -5232), (251, 169, 149)]
[(-15586, 987, -5251), (148, 405, 186)]
[(-15586, 987, -5251), (148, 405, 186)]
[(-15586, 987, -5251), (148, 405, 186)]
[(-15586, 987, -5251), (148, 405, 186)]
[(-15586, 987, -5251), (148, 405, 186)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15532, 994, -5346), (-55, 197, 88)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15544, 1016, -5417), (-82, 192, 111)]
[(-15541, 1035, -5435), (-128, 166, 85)]
[(-15541, 1035, -5435), (-128, 166, 85)]
[(-15541, 1035, -5435), (-128, 166, 85)]
[(-15541, 1035, -5435), (-128, 166, 85)]
[(-15541, 1035, -5435), (-128, 166, 85)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15497, 1139, -5491), (-245, 154, 260)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15484, 1244, -5498), (-344, 285, 449)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15504, 1170, -5508), (-344, 274, 279)]
[(-15497, 1156, -5547), (-220, 229, 90)]
[(-15497, 1156, -5547), (-220, 229, 90)]
[(-15497, 1156, -5547), (-220, 229, 90)]
[(-15497, 1156, -5547), (-220, 229, 90)]
[(-15497, 1156, -5547), (-220, 229, 90)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15467, 1252, -5584), (-158, 102, 36)]
[(-15456, 1216, -5533), (-492, -3, 100)]
[(-15456, 1216, -5533), (-492, -3, 100)]
[(-15456, 1216, -5533), (-492, -3, 100)]
[(-15456, 1216, -5533), (-492, -3, 100)]
[(-15456, 1216, -5533), (-492, -3, 100)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15483, 1212, -5527), (-172, 70, -36)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15388, 1236, -5483), (-74, 122, -55)]
[(-15337, 1306, -5485), (-111, 272, 107)]
