[(-15655, 808, -4911), (-128, 144, 14)]
[(-15639, 807, -4884), (-113, 161, 15)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15629, 797, -4906), (-103, 175, -1)]
[(-15630, 784, -4904), (-79, 183, -5)]
[(-15630, 784, -4904), (-79, 183, -5)]
[(-15630, 784, -4904), (-79, 183, -5)]
[(-15630, 784, -4904), (-79, 183, -5)]
[(-15630, 784, -4904), (-79, 183, -5)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15652, 772, -4922), (40, -62, -54)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15654, 736, -4890), (64, -144, -7)]
[(-15664, 708, -4820), (57, -69, 25)]
[(-15664, 708, -4820), (57, -69, 25)]
[(-15664, 708, -4820), (57, -69, 25)]
[(-15664, 708, -4820), (57, -69, 25)]
[(-15664, 708, -4820), (57, -69, 25)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15689, 712, -4782), (24, 7, 36)]
[(-15712, 727, -4763), (17, 168, 48)]
[(-15712, 727, -4763), (17, 168, 48)]
[(-15712, 727, -4763), (17, 168, 48)]
[(-15712, 727, -4763), (17, 168, 48)]
[(-15712, 727, -4763), (17, 168, 48)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15716, 757, -4846), (-63, 569, 2)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15704, 714, -4872), (-160, 439, 78)]
[(-15698, 779, -4872), (-243, 454, 85)]
[(-15698, 779, -4872), (-243, 454, 85)]
[(-15698, 779, -4872), (-243, 454, 85)]
[(-15698, 779, -4872), (-243, 454, 85)]
[(-15698, 779, -4872), (-243, 454, 85)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15692, 809, -4834), (-256, 420, 140)]
[(-15687, 836, -4849), (-108, 370, 117)]
[(-15687, 836, -4849), (-108, 370, 117)]
[(-15687, 836, -4849), (-108, 370, 117)]
[(-15673, 800, -4881), (-114, 360, 67)]
[(-15673, 800, -4881), (-114, 360, 67)]
[(-15673, 800, -4881), (-114, 360, 67)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15666, 815, -4912), (-55, 303, 103)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15664, 941, -4921), (-208, 316, 202)]
[(-15668, 885, -4922), (-146, 280, 100)]
[(-15668, 885, -4922), (-146, 280, 100)]
[(-15668, 885, -4922), (-146, 280, 100)]
[(-15668, 885, -4922), (-146, 280, 100)]
[(-15668, 885, -4922), (-146, 280, 100)]
[(-15665, 981, -4932), (-111, 247, 107)]
[(-15665, 981, -4932), (-111, 247, 107)]
[(-15665, 981, -4932), (-111, 247, 107)]
