accX,accY,accZ,gyrX,gyrY,gyrZ
-15141,5308,-3198,-78,221,50
-15149,5294,-3196,-51,203,30
-15149,5294,-3196,-51,203,30
-15149,5294,-3196,-51,203,30
-15157,5328,-3175,-69,201,16
-15157,5328,-3175,-69,201,16
-15157,5328,-3175,-69,201,16
-15157,5328,-3175,-69,201,16
-15157,5328,-3175,-69,201,16
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15110,5344,-3285,-529,995,-32
-15118,5310,-3306,-472,844,21
-15118,5310,-3306,-472,844,21
-15118,5310,-3306,-472,844,21
-15118,5310,-3306,-472,844,21
-15118,5310,-3306,-472,844,21
-15118,5310,-3306,-472,844,21
-15098,5303,-3298,-391,759,7
-15098,5303,-3298,-391,759,7
-15098,5303,-3298,-391,759,7
-15098,5303,-3298,-391,759,7
-15098,5303,-3298,-391,759,7
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15102,5366,-3299,-309,630,22
-15129,5337,-3262,-294,503,9
-15129,5337,-3262,-294,503,9
-15129,5337,-3262,-294,503,9
-15129,5337,-3262,-294,503,9
-15129,5337,-3262,-294,503,9
-15158,5291,-3228,-251,388,17
-15158,5291,-3228,-251,388,17
-15158,5291,-3228,-251,388,17
-15158,5291,-3228,-251,388,17
-15158,5291,-3228,-251,388,17
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15179,5275,-3204,-217,378,0
-15174,5276,-3206,-146,372,-9
-15174,5276,-3206,-146,372,-9
-15174,5276,-3206,-146,372,-9
-15174,5276,-3206,-146,372,-9
-15174,5276,-3206,-146,372,-9
-15174,5276,-3206,-146,372,-9
-15164,5276,-3203,-136,351,-3
-15164,5276,-3203,-136,351,-3
-15164,5276,-3203,-136,351,-3
-15164,5276,-3203,-136,351,-3
-15182,5261,-3192,-120,270,6
-15182,5261,-3192,-120,270,6
-15182,5261,-3192,-120,270,6
-15182,5261,-3192,-120,270,6
-15182,5261,-3192,-120,270,6
-15182,5261,-3192,-120,270,6
-15177,5250,-3180,-151,218,16
-15177,5250,-3180,-151,218,16
-15177,5250,-3180,-151,218,16
-15177,5250,-3180,-151,218,16
-15177,5250,-3180,-151,218,16
-15192,5228,-3130,-191,205,5
-15192,5228,-3130,-191,205,5
-15192,5228,-3130,-191,205,5
-15192,5228,-3130,-191,205,5
-15192,5228,-3130,-191,205,5
-15190,5236,-3116,-195,253,-18
-15190,5236,-3116,-195,253,-18
-15190,5236,-3116,-195,253,-18
-15190,5236,-3116,-195,253,-18
-15190,5236,-3116,-195,253,-18
-15190,5236,-3116,-195,253,-18
-15189,5228,-3076,-130,277,-16
-15189,5228,-3076,-130,277,-16
