accX,accY,accZ,gyrX,gyrY,gyrZ
-15502,-1798,-5434,-3,218,12
-15489,-1805,-5428,-41,221,-2
-15489,-1805,-5428,-41,221,-2
-15489,-1805,-5428,-41,221,-2
-15489,-1805,-5428,-41,221,-2
-15470,-1806,-5421,-59,219,-18
-15470,-1806,-5421,-59,219,-18
-15470,-1806,-5421,-59,219,-18
-15470,-1806,-5421,-59,219,-18
-15470,-1806,-5421,-59,219,-18
-15476,-1823,-5415,-45,229,-39
-15476,-1823,-5415,-45,229,-39
-15476,-1823,-5415,-45,229,-39
-15476,-1823,-5415,-45,229,-39
-15476,-1823,-5415,-45,229,-39
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15551,-2035,-6172,410,-365,163
-15548,-1988,-6021,139,-202,174
-15548,-1988,-6021,139,-202,174
-15548,-1988,-6021,139,-202,174
-15548,-1988,-6021,139,-202,174
-15548,-1988,-6021,139,-202,174
-15519,-1965,-5910,-113,-20,192
-15519,-1965,-5910,-113,-20,192
-15519,-1965,-5910,-113,-20,192
-15519,-1965,-5910,-113,-20,192
-15519,-1965,-5910,-113,-20,192
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15477,-1932,-5838,-198,151,148
-15448,-1902,-5826,-135,152,118
-15448,-1902,-5826,-135,152,118
-15448,-1902,-5826,-135,152,118
-15448,-1902,-5826,-135,152,118
-15452,-1900,-5805,-167,155,82
-15452,-1900,-5805,-167,155,82
-15452,-1900,-5805,-167,155,82
-15452,-1900,-5805,-167,155,82
-15452,-1900,-5805,-167,155,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15435,-1894,-5757,-173,105,82
-15423,-1940,-5670,95,-87,57
-15423,-1940,-5670,95,-87,57
-15423,-1940,-5670,95,-87,57
-15423,-1940,-5670,95,-87,57
-15423,-1940,-5670,95,-87,57
-15410,-1903,-5636,41,-60,97
-15410,-1903,-5636,41,-60,97
-15410,-1903,-5636,41,-60,97
-15410,-1903,-5636,41,-60,97
-15410,-1903,-5636,41,-60,97
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15432,-1900,-5610,39,8,150
-15452,-1872,-5604,-44,28,88
-15452,-1872,-5604,-44,28,88
-15452,-1872,-5604,-44,28,88
-15452,-1872,-5604,-44,28,88
-15452,-1872,-5604,-44,28,88
-15460,-1896,-5572,-63,73,19
-15460,-1896,-5572,-63,73,19
-15460,-1896,-5572,-63,73,19
-15460,-1896,-5572,-63,73,19
-15460,-1896,-5572,-63,73,19
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15453,-1894,-5552,-46,120,42
-15466,-1864,-5520,-73,136,46
-15466,-1864,-5520,-73,136,46
-15466,-1864,-5520,-73,136,46
-15466,-1864,-5520,-73,136,46
-15466,-1864,-5520,-73,136,46
-15480,-1871,-5490,-94,157,26
-15480,-1871,-5490,-94,157,26
-15480,-1871,-5490,-94,157,26
-15480,-1871,-5490,-94,157,26
-15480,-1871,-5490,-94,157,26
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15468,-1861,-5458,-91,188,29
-15473,-1885,-5434,-108,178,18
-15473,-1885,-5434,-108,178,18
-15473,-1885,-5434,-108,178,18
-15473,-1885,-5434,-108,178,18
-15473,-1885,-5434,-108,178,18
-15476,-1845,-5423,-116,195,24
-15476,-1845,-5423,-116,195,24
-15476,-1845,-5423,-116,195,24
-15476,-1845,-5423,-116,195,24
-15476,-1845,-5423,-116,195,24
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15488,-1822,-5382,-37,216,26
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15490,-1832,-5376,-81,232,35
-15448,-1814,-5381,-32,181,65
-15448,-1814,-5381,-32,181,65
-15448,-1814,-5381,-32,181,65
-15441,-1828,-5361,-4,170,55
-15441,-1828,-5361,-4,170,55
-15441,-1828,-5361,-4,170,55
