[(-15617, 1123, -5016), (-243, 189, 20)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15597, 1155, -5044), (-394, 280, 35)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15592, 1157, -5041), (-447, 329, 32)]
[(-15589, 1172, -5058), (-409, 295, 18)]
[(-15589, 1172, -5058), (-409, 295, 18)]
[(-15589, 1172, -5058), (-409, 295, 18)]
[(-15589, 1172, -5058), (-409, 295, 18)]
[(-15589, 1172, -5058), (-409, 295, 18)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15592, 1203, -5068), (-389, 237, 6)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15628, 1224, -5082), (-371, 202, 4)]
[(-15602, 1223, -5100), (-343, 208, 10)]
[(-15602, 1223, -5100), (-343, 208, 10)]
[(-15602, 1223, -5100), (-343, 208, 10)]
[(-15602, 1223, -5100), (-343, 208, 10)]
[(-15602, 1223, -5100), (-343, 208, 10)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15610, 1230, -5092), (-307, 213, 7)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15620, 1232, -5110), (-298, 217, 9)]
[(-15626, 1235, -5083), (-253, 170, 14)]
[(-15626, 1235, -5083), (-253, 170, 14)]
[(-15626, 1235, -5083), (-253, 170, 14)]
[(-15626, 1235, -5083), (-253, 170, 14)]
[(-15626, 1235, -5083), (-253, 170, 14)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15638, 1231, -5046), (-241, 142, 30)]
[(-15633, 1253, -5030), (-235, 149, 33)]
[(-15633, 1253, -5030), (-235, 149, 33)]
[(-15633, 1253, -5030), (-235, 149, 33)]
[(-15633, 1253, -5030), (-235, 149, 33)]
[(-15633, 1253, -5030), (-235, 149, 33)]
