[(-14868, 2560, -7050), (-40, 230, 40)]
[(-14838, 2540, -7013), (-27, 251, 23)]
[(-14838, 2540, -7013), (-27, 251, 23)]
[(-14838, 2540, -7013), (-27, 251, 23)]
[(-14838, 2540, -7013), (-27, 251, 23)]
[(-14838, 2540, -7013), (-27, 251, 23)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14847, 2544, -7011), (-58, 241, 18)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14879, 2561, -7016), (-79, 215, 4)]
[(-14896, 2554, -7028), (-28, 226, 26)]
[(-14896, 2554, -7028), (-28, 226, 26)]
[(-14896, 2554, -7028), (-28, 226, 26)]
[(-14896, 2554, -7028), (-28, 226, 26)]
[(-14896, 2554, -7028), (-28, 226, 26)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14874, 2565, -7042), (194, 145, 99)]
[(-14892, 2563, -7023), (341, 90, 144)]
[(-14892, 2563, -7023), (341, 90, 144)]
[(-14892, 2563, -7023), (341, 90, 144)]
[(-14892, 2563, -7023), (341, 90, 144)]
[(-14892, 2563, -7023), (341, 90, 144)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14893, 2525, -7041), (267, 88, 132)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14915, 2525, -7054), (127, 122, 100)]
[(-14918, 2516, -7037), (106, 177, 83)]
[(-14918, 2516, -7037), (106, 177, 83)]
[(-14918, 2516, -7037), (106, 177, 83)]
[(-14918, 2516, -7037), (106, 177, 83)]
[(-14918, 2516, -7037), (106, 177, 83)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14931, 2504, -7012), (101, 224, 54)]
[(-14929, 2515, -7054), (-514, 341, -106)]
