accX,accY,accZ,gyrX,gyrY,gyrZ
-14212,7292,-3984,70,187,48
-14200,7293,-3954,23,204,46
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14205,7290,-3947,2,181,52
-14210,7296,-3951,-2,175,53
-14210,7296,-3951,-2,175,53
-14210,7296,-3951,-2,175,53
-14210,7296,-3951,-2,175,53
-14210,7296,-3951,-2,175,53
-14210,7296,-3951,-2,175,53
-14184,7312,-3980,-29,156,33
-14184,7312,-3980,-29,156,33
-14184,7312,-3980,-29,156,33
-14184,7312,-3980,-29,156,33
-14184,7312,-3980,-29,156,33
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14200,7321,-3956,-53,151,10
-14211,7289,-3920,-83,175,-27
-14211,7289,-3920,-83,175,-27
-14211,7289,-3920,-83,175,-27
-14211,7289,-3920,-83,175,-27
-14211,7289,-3920,-83,175,-27
-14226,7272,-3902,-15,170,0
-14226,7272,-3902,-15,170,0
-14226,7272,-3902,-15,170,0
-14226,7272,-3902,-15,170,0
-14226,7272,-3902,-15,170,0
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14222,7254,-3980,71,129,-8
-14224,7240,-4052,14,174,-27
-14224,7240,-4052,14,174,-27
-14224,7240,-4052,14,174,-27
-14224,7240,-4052,14,174,-27
-14236,7240,-4093,-71,145,-13
-14236,7240,-4093,-71,145,-13
-14236,7240,-4093,-71,145,-13
-14236,7240,-4093,-71,145,-13
-14236,7240,-4093,-71,145,-13
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14216,7224,-4084,-127,178,12
-14199,7231,-4050,-150,185,32
-14199,7231,-4050,-150,185,32
-14199,7231,-4050,-150,185,32
-14199,7231,-4050,-150,185,32
-14199,7231,-4050,-150,185,32
-14180,7236,-4012,-146,180,35
-14180,7236,-4012,-146,180,35
