[(-14745, 6340, -3555), (-39, 515, -15)]
[(-14748, 6327, -3556), (-43, 486, -20)]
[(-14724, 6328, -3568), (-58, 507, -25)]
[(-14724, 6328, -3568), (-58, 507, -25)]
[(-14724, 6328, -3568), (-58, 507, -25)]
[(-14724, 6328, -3568), (-58, 507, -25)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14716, 6314, -3544), (-65, 520, -4)]
[(-14722, 6318, -3592), (-106, 515, 8)]
[(-14722, 6318, -3592), (-106, 515, 8)]
[(-14722, 6318, -3592), (-106, 515, 8)]
[(-14722, 6318, -3592), (-106, 515, 8)]
[(-14722, 6318, -3592), (-106, 515, 8)]
[(-14729, 6330, -3612), (-153, 503, 16)]
[(-14729, 6330, -3612), (-153, 503, 16)]
[(-14729, 6330, -3612), (-153, 503, 16)]
[(-14729, 6330, -3612), (-153, 503, 16)]
[(-14729, 6330, -3612), (-153, 503, 16)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14716, 6349, -3637), (-179, 511, 47)]
[(-14710, 6364, -3638), (-215, 496, 69)]
[(-14710, 6364, -3638), (-215, 496, 69)]
[(-14710, 6364, -3638), (-215, 496, 69)]
[(-14710, 6364, -3638), (-215, 496, 69)]
[(-14710, 6364, -3638), (-215, 496, 69)]
[(-14692, 6391, -3664), (-197, 467, 88)]
[(-14692, 6391, -3664), (-197, 467, 88)]
[(-14692, 6391, -3664), (-197, 467, 88)]
[(-14692, 6391, -3664), (-197, 467, 88)]
[(-14692, 6391, -3664), (-197, 467, 88)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14699, 6384, -3667), (-231, 451, 122)]
[(-14706, 6396, -3707), (-198, 460, 156)]
[(-14706, 6396, -3707), (-198, 460, 156)]
[(-14706, 6396, -3707), (-198, 460, 156)]
[(-14706, 6396, -3707), (-198, 460, 156)]
[(-14706, 6396, -3707), (-198, 460, 156)]
[(-14686, 6400, -3729), (-181, 500, 145)]
[(-14686, 6400, -3729), (-181, 500, 145)]
[(-14686, 6400, -3729), (-181, 500, 145)]
[(-14686, 6400, -3729), (-181, 500, 145)]
[(-14686, 6400, -3729), (-181, 500, 145)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14680, 6420, -3743), (-211, 536, 112)]
[(-14637, 6440, -3748), (-247, 459, 60)]
[(-14637, 6440, -3748), (-247, 459, 60)]
[(-14637, 6440, -3748), (-247, 459, 60)]
[(-14637, 6440, -3748), (-247, 459, 60)]
[(-14637, 6440, -3748), (-247, 459, 60)]
[(-14644, 6450, -3732), (-243, 384, 59)]
[(-14644, 6450, -3732), (-243, 384, 59)]
[(-14644, 6450, -3732), (-243, 384, 59)]
[(-14644, 6450, -3732), (-243, 384, 59)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14622, 6487, -3735), (-258, 362, 58)]
[(-14599, 6489, -3700), (-247, 342, 42)]
[(-14599, 6489, -3700), (-247, 342, 42)]
[(-14599, 6489, -3700), (-247, 342, 42)]
[(-14599, 6489, -3700), (-247, 342, 42)]
[(-14599, 6489, -3700), (-247, 342, 42)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14605, 6488, -3697), (-216, 326, 23)]
[(-14596, 6501, -3673), (-200, 312, -23)]
[(-14596, 6501, -3673), (-200, 312, -23)]
[(-14596, 6501, -3673), (-200, 312, -23)]
[(-14596, 6501, -3673), (-200, 312, -23)]
