[(-15256, 2803, -5447), (-131, 149, 21)]
[(-15269, 2800, -5421), (-129, 147, 16)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15264, 2816, -5438), (-126, 176, 26)]
[(-15253, 2831, -5461), (-130, 167, 39)]
[(-15253, 2831, -5461), (-130, 167, 39)]
[(-15253, 2831, -5461), (-130, 167, 39)]
[(-15253, 2831, -5461), (-130, 167, 39)]
[(-15253, 2831, -5461), (-130, 167, 39)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15260, 2831, -5477), (-130, 188, 41)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15272, 2836, -5464), (-130, 193, 34)]
[(-15296, 2834, -5459), (-122, 194, 25)]
[(-15296, 2834, -5459), (-122, 194, 25)]
[(-15296, 2834, -5459), (-122, 194, 25)]
[(-15296, 2834, -5459), (-122, 194, 25)]
[(-15296, 2834, -5459), (-122, 194, 25)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15299, 2836, -5460), (-119, 179, 24)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15296, 2827, -5451), (-105, 165, 19)]
[(-15308, 2800, -5451), (-126, 160, 35)]
[(-15308, 2800, -5451), (-126, 160, 35)]
[(-15308, 2800, -5451), (-126, 160, 35)]
[(-15308, 2800, -5451), (-126, 160, 35)]
[(-15308, 2800, -5451), (-126, 160, 35)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15284, 2829, -5420), (-87, 181, 26)]
[(-15275, 2828, -5430), (-102, 184, 30)]
