[(-14652, 5992, -4704), (-116, 38, -43)]
[(-14690, 5941, -4623), (-148, 121, -73)]
[(-14690, 5941, -4623), (-148, 121, -73)]
[(-14690, 5941, -4623), (-148, 121, -73)]
[(-14690, 5941, -4623), (-148, 121, -73)]
[(-14690, 5941, -4623), (-148, 121, -73)]
[(-14704, 5930, -4618), (-177, 234, -54)]
[(-14704, 5930, -4618), (-177, 234, -54)]
[(-14704, 5930, -4618), (-177, 234, -54)]
[(-14704, 5930, -4618), (-177, 234, -54)]
[(-14704, 5930, -4618), (-177, 234, -54)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14681, 5904, -4674), (-306, 310, -49)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14648, 5918, -4692), (-697, 912, -29)]
[(-14635, 5955, -4812), (-612, 1180, 66)]
[(-14635, 5955, -4812), (-612, 1180, 66)]
[(-14635, 5955, -4812), (-612, 1180, 66)]
[(-14635, 5955, -4812), (-612, 1180, 66)]
[(-14635, 5955, -4812), (-612, 1180, 66)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14594, 5968, -4964), (-506, 1126, 26)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14527, 5984, -5152), (-454, 1062, 47)]
[(-14484, 5992, -5308), (-453, 803, 56)]
[(-14484, 5992, -5308), (-453, 803, 56)]
[(-14484, 5992, -5308), (-453, 803, 56)]
[(-14484, 5992, -5308), (-453, 803, 56)]
[(-14484, 5992, -5308), (-453, 803, 56)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14437, 6026, -5416), (-446, 688, 46)]
[(-14452, 6053, -5479), (-382, 606, 37)]
[(-14452, 6053, -5479), (-382, 606, 37)]
[(-14452, 6053, -5479), (-382, 606, 37)]
[(-14452, 6053, -5479), (-382, 606, 37)]
[(-14452, 6053, -5479), (-382, 606, 37)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14460, 6063, -5552), (-252, 533, -2)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14434, 6087, -5612), (-247, 512, -15)]
[(-14439, 6058, -5656), (-116, 112, -105)]
[(-14439, 6058, -5656), (-116, 112, -105)]
[(-14439, 6058, -5656), (-116, 112, -105)]
[(-14439, 6058, -5656), (-116, 112, -105)]
[(-14439, 6058, -5656), (-116, 112, -105)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14428, 6038, -5532), (-78, -156, -94)]
[(-14467, 6042, -5448), (142, -536, -85)]
[(-14467, 6042, -5448), (142, -536, -85)]
[(-14467, 6042, -5448), (142, -536, -85)]
[(-14467, 6042, -5448), (142, -536, -85)]
[(-14469, 6024, -5327), (69, -398, -94)]
[(-14469, 6024, -5327), (69, -398, -94)]
[(-14469, 6024, -5327), (69, -398, -94)]
[(-14469, 6024, -5327), (69, -398, -94)]
[(-14469, 6024, -5327), (69, -398, -94)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14500, 5996, -5208), (66, -251, -92)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14567, 5965, -5109), (62, -170, -73)]
[(-14583, 5938, -5037), (93, -239, -58)]
