[(-15678, -434, -5122), (111, 124, 17)]
[(-15678, -436, -5067), (373, 22, 48)]
[(-15678, -436, -5067), (373, 22, 48)]
[(-15678, -436, -5067), (373, 22, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15710, -424, -5011), (444, 117, 48)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15712, -408, -5021), (123, 449, 39)]
[(-15708, -416, -5024), (25, 402, 33)]
[(-15708, -416, -5024), (25, 402, 33)]
[(-15708, -416, -5024), (25, 402, 33)]
[(-15708, -416, -5024), (25, 402, 33)]
[(-15708, -416, -5024), (25, 402, 33)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15707, -416, -5040), (-1, 341, 18)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15704, -424, -5062), (-83, 300, 8)]
[(-15728, -344, -5045), (-446, 343, -20)]
[(-15728, -344, -5045), (-446, 343, -20)]
[(-15728, -344, -5045), (-446, 343, -20)]
[(-15728, -344, -5045), (-446, 343, -20)]
[(-15728, -344, -5045), (-446, 343, -20)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15736, -362, -5038), (-489, 323, -17)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15729, -365, -5027), (-495, 314, -37)]
[(-15730, -364, -4984), (-365, 287, -7)]
[(-15730, -364, -4984), (-365, 287, -7)]
[(-15730, -364, -4984), (-365, 287, -7)]
[(-15730, -364, -4984), (-365, 287, -7)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15720, -387, -5000), (-254, 298, -18)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -396, -5050), (-244, 306, -21)]
[(-15706, -381, -5069), (-221, 307, -31)]
[(-15706, -381, -5069), (-221, 307, -31)]
[(-15706, -381, -5069), (-221, 307, -31)]
[(-15706, -381, -5069), (-221, 307, -31)]
[(-15706, -381, -5069), (-221, 307, -31)]
[(-15696, -377, -5084), (-238, 290, -29)]
[(-15696, -377, -5084), (-238, 290, -29)]
[(-15696, -377, -5084), (-238, 290, -29)]
[(-15696, -377, -5084), (-238, 290, -29)]
[(-15696, -377, -5084), (-238, 290, -29)]
