accX,accY,accZ,gyrX,gyrY,gyrZ
1137,16349,-495,50,-24,26
1165,16361,-486,-23,3,17
1165,16361,-486,-23,3,17
1165,16361,-486,-23,3,17
1165,16361,-486,-23,3,17
1172,16348,-496,-46,25,12
1172,16348,-496,-46,25,12
1212,16356,-472,-25,20,30
1212,16356,-472,-25,20,30
1212,16356,-472,-25,20,30
1222,16362,-500,-26,16,42
1222,16362,-500,-26,16,42
1222,16362,-500,-26,16,42
1222,16362,-500,-26,16,42
1222,16370,-517,-37,37,45
1222,16370,-517,-37,37,45
1212,16360,-534,-67,49,33
1212,16360,-534,-67,49,33
1212,16360,-534,-67,49,33
1207,16345,-553,-90,64,28
1207,16345,-553,-90,64,28
1207,16345,-553,-90,64,28
1207,16345,-553,-90,64,28
1207,16345,-553,-90,64,28
1207,16345,-553,-90,64,28
1198,16334,-583,-111,92,42
1198,16334,-583,-111,92,42
1198,16334,-583,-111,92,42
1221,16342,-585,-128,107,32
1221,16342,-585,-128,107,32
1221,16342,-585,-128,107,32
1221,16342,-585,-128,107,32
1221,16342,-585,-128,107,32
1221,16342,-585,-128,107,32
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1114,16322,-882,67,-268,134
1151,16337,-640,-137,-37,18
1151,16337,-640,-137,-37,18
1151,16337,-640,-137,-37,18
1160,16343,-547,-8,-255,133
1160,16343,-547,-8,-255,133
1160,16343,-547,-8,-255,133
1160,16343,-547,-8,-255,133
1167,16340,-520,-52,-95,90
1167,16340,-520,-52,-95,90
1196,16333,-540,-114,27,57
1196,16333,-540,-114,27,57
1196,16333,-540,-114,27,57
1202,16332,-576,-109,87,56
1202,16332,-576,-109,87,56
1202,16332,-576,-109,87,56
1202,16332,-576,-109,87,56
1202,16331,-560,-87,84,74
1202,16331,-560,-87,84,74
1202,16331,-560,-87,84,74
1231,16353,-540,-52,85,87
1231,16353,-540,-52,85,87
1224,16357,-542,-45,109,88
1224,16357,-542,-45,109,88
1224,16357,-542,-45,109,88
1224,16357,-542,-45,109,88
1222,16332,-535,-63,118,47
1222,16332,-535,-63,118,47
1222,16332,-535,-63,118,47
1235,16309,-510,-110,127,64
1235,16309,-510,-110,127,64
1281,16305,-494,-150,84,103
1281,16305,-494,-150,84,103
1281,16305,-494,-150,84,103
1281,16305,-494,-150,84,103
1280,16325,-526,-154,77,118
1280,16325,-526,-154,77,118
1300,16348,-538,-119,99,107
1300,16348,-538,-119,99,107
1300,16348,-538,-119,99,107
1306,16340,-556,-113,128,74
1306,16340,-556,-113,128,74
1291,16325,-571,-129,127,47
1291,16325,-571,-129,127,47
1291,16325,-571,-129,127,47
1291,16325,-571,-129,127,47
1305,16343,-576,-149,116,22
1305,16343,-576,-149,116,22
1288,16332,-583,-158,104,25
1288,16332,-583,-158,104,25
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1282,16336,-570,-151,104,35
1286,16345,-588,-142,108,26
1286,16345,-588,-142,108,26
1281,16344,-600,-144,114,3
1281,16344,-600,-144,114,3
1281,16344,-600,-144,114,3
1281,16344,-600,-144,114,3
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
1258,16358,-608,-152,122,-8
