accX,accY,accZ,gyrX,gyrY,gyrZ
1180,16361,-556,-115,99,45
1192,16344,-527,-68,54,48
1205,16332,-516,-52,54,52
1205,16332,-516,-52,54,52
1197,16348,-503,-65,54,68
1197,16348,-503,-65,54,68
1187,16352,-523,-77,72,74
1187,16352,-523,-77,72,74
1187,16352,-523,-77,72,74
1187,16352,-523,-77,72,74
1187,16352,-523,-77,72,74
1203,16374,-521,-104,61,63
1203,16374,-521,-104,61,63
1195,16370,-529,-114,89,56
1195,16370,-529,-114,89,56
1205,16361,-536,-122,118,44
1205,16361,-536,-122,118,44
1205,16361,-536,-122,118,44
1205,16361,-536,-122,118,44
1211,16337,-549,52,119,21
1211,16337,-549,52,119,21
1211,16337,-549,52,119,21
1244,16349,-554,65,88,41
1244,16349,-554,65,88,41
1276,16354,-552,17,87,49
1276,16354,-552,17,87,49
1276,16354,-552,17,87,49
1276,16354,-552,17,87,49
1276,16354,-552,17,87,49
1268,16339,-547,-10,80,3
1268,16339,-547,-10,80,3
1283,16335,-531,-97,124,-58
1283,16335,-531,-97,124,-58
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1284,16238,-904,-518,667,-329
1113,16240,-840,-421,247,-183
1113,16240,-840,-421,247,-183
1113,16240,-840,-421,247,-183
1113,16240,-840,-421,247,-183
1113,16240,-840,-421,247,-183
1113,16240,-840,-421,247,-183
1166,16327,-719,-411,367,-163
1166,16327,-719,-411,367,-163
1166,16327,-719,-411,367,-163
1166,16327,-719,-411,367,-163
1166,16327,-719,-411,367,-163
1196,16336,-603,-176,-8,11
1196,16336,-603,-176,-8,11
1201,16344,-580,-163,56,17
1201,16344,-580,-163,56,17
1228,16326,-586,-164,154,15
1228,16326,-586,-164,154,15
1228,16326,-586,-164,154,15
1216,16340,-577,-155,212,26
1216,16340,-577,-155,212,26
1232,16332,-616,-141,206,9
1232,16332,-616,-141,206,9
1232,16332,-616,-141,206,9
1232,16332,-616,-141,206,9
1232,16339,-608,-149,193,27
1232,16339,-608,-149,193,27
1232,16339,-608,-149,193,27
1245,16332,-575,-141,185,47
1245,16332,-575,-141,185,47
1256,16340,-575,-154,216,54
1256,16340,-575,-154,216,54
1256,16340,-575,-154,216,54
1256,16340,-575,-154,216,54
1257,16346,-584,-139,211,62
1257,16346,-584,-139,211,62
1257,16346,-584,-139,211,62
1279,16356,-600,-92,189,68
1279,16356,-600,-92,189,68
1262,16385,-623,-54,193,90
1262,16385,-623,-54,193,90
1262,16385,-623,-54,193,90
1262,16385,-623,-54,193,90
1283,16392,-624,-44,185,82
1283,16392,-624,-44,185,82
1283,16392,-624,-44,185,82
1289,16399,-667,-54,174,51
1289,16399,-667,-54,174,51
1288,16389,-672,-66,196,24
1288,16389,-672,-66,196,24
1288,16389,-672,-66,196,24
1288,16389,-672,-66,196,24
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1290,16398,-694,-121,205,15
1255,16405,-705,-103,116,15
1255,16405,-705,-103,116,15
1236,16404,-678,-119,118,-5
1236,16404,-678,-119,118,-5
1236,16404,-678,-119,118,-5
1216,16401,-676,-140,123,-11
1216,16401,-676,-140,123,-11
1216,16401,-676,-140,123,-11
1216,16401,-676,-140,123,-11
1223,16376,-649,-149,124,-4
1223,16376,-649,-149,124,-4
1231,16388,-641,-159,128,-8
