[(-14929, 6016, -3079), (-140, 359, -102)]
[(-14948, 5957, -3084), (-203, 296, -62)]
[(-14948, 5957, -3084), (-203, 296, -62)]
[(-14948, 5957, -3084), (-203, 296, -62)]
[(-14948, 5957, -3084), (-203, 296, -62)]
[(-14948, 5957, -3084), (-203, 296, -62)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14955, 5955, -3074), (-212, 332, -39)]
[(-14948, 5939, -3077), (-165, 354, -22)]
[(-14948, 5939, -3077), (-165, 354, -22)]
[(-14948, 5939, -3077), (-165, 354, -22)]
[(-14948, 5939, -3077), (-165, 354, -22)]
[(-14948, 5939, -3077), (-165, 354, -22)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14956, 5940, -3086), (-137, 384, -13)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14968, 5899, -3099), (-274, 437, -16)]
[(-14969, 5868, -3113), (-151, 326, 46)]
[(-14969, 5868, -3113), (-151, 326, 46)]
[(-14969, 5868, -3113), (-151, 326, 46)]
[(-14969, 5868, -3113), (-151, 326, 46)]
[(-14969, 5868, -3113), (-151, 326, 46)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14944, 5888, -3112), (-124, 329, 73)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14972, 5862, -3072), (-201, 367, 43)]
[(-14963, 5863, -3081), (-112, 355, 56)]
[(-14963, 5863, -3081), (-112, 355, 56)]
[(-14963, 5863, -3081), (-112, 355, 56)]
[(-14963, 5863, -3081), (-112, 355, 56)]
[(-14963, 5863, -3081), (-112, 355, 56)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14962, 5866, -3098), (-224, 350, 90)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14952, 5857, -3106), (-314, 466, 78)]
[(-14957, 5880, -3103), (-245, 415, 80)]
[(-14957, 5880, -3103), (-245, 415, 80)]
[(-14957, 5880, -3103), (-245, 415, 80)]
[(-14957, 5880, -3103), (-245, 415, 80)]
[(-14957, 5880, -3103), (-245, 415, 80)]
[(-14954, 5883, -3091), (-217, 378, 108)]
[(-14954, 5883, -3091), (-217, 378, 108)]
[(-14954, 5883, -3091), (-217, 378, 108)]
[(-14954, 5883, -3091), (-217, 378, 108)]
[(-14954, 5883, -3091), (-217, 378, 108)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14948, 5876, -3092), (-150, 343, 115)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14943, 5905, -3091), (-45, 304, 122)]
[(-14925, 5928, -3131), (-134, 454, 84)]
[(-14925, 5928, -3131), (-134, 454, 84)]
[(-14925, 5928, -3131), (-134, 454, 84)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14933, 5916, -3135), (-196, 458, 55)]
[(-14943, 5943, -3174), (-209, 332, 47)]
[(-14943, 5943, -3174), (-209, 332, 47)]
[(-14943, 5943, -3174), (-209, 332, 47)]
[(-14943, 5943, -3174), (-209, 332, 47)]
[(-14943, 5943, -3174), (-209, 332, 47)]
[(-14917, 5960, -3173), (-195, 124, 92)]
[(-14917, 5960, -3173), (-195, 124, 92)]
[(-14917, 5960, -3173), (-195, 124, 92)]
[(-14917, 5960, -3173), (-195, 124, 92)]
[(-14917, 5960, -3173), (-195, 124, 92)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14976, 6047, -3123), (-53, 38, 43)]
[(-14972, 6108, -3064), (-142, 173, 143)]
[(-14972, 6108, -3064), (-142, 173, 143)]
[(-14972, 6108, -3064), (-142, 173, 143)]
[(-14972, 6108, -3064), (-142, 173, 143)]
[(-14975, 6099, -3043), (-73, 127, 59)]
[(-14975, 6099, -3043), (-73, 127, 59)]
[(-14975, 6099, -3043), (-73, 127, 59)]
[(-14975, 6099, -3043), (-73, 127, 59)]
[(-14975, 6099, -3043), (-73, 127, 59)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14948, 6105, -3014), (-113, 201, 13)]
[(-14944, 6111, -2994), (-63, 245, 51)]
[(-14944, 6111, -2994), (-63, 245, 51)]
[(-14944, 6111, -2994), (-63, 245, 51)]
[(-14944, 6111, -2994), (-63, 245, 51)]
[(-14944, 6111, -2994), (-63, 245, 51)]
[(-14903, 6104, -2974), (-40, 271, 11)]
[(-14903, 6104, -2974), (-40, 271, 11)]
[(-14903, 6104, -2974), (-40, 271, 11)]
[(-14903, 6104, -2974), (-40, 271, 11)]
