[(-14073, 7506, -4412), (-208, 373, 27)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14079, 7494, -4392), (-135, 407, 33)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14065, 7463, -4388), (-102, 354, 31)]
[(-14077, 7486, -4388), (-71, 349, 59)]
[(-14077, 7486, -4388), (-71, 349, 59)]
[(-14077, 7486, -4388), (-71, 349, 59)]
[(-14077, 7486, -4388), (-71, 349, 59)]
[(-14077, 7486, -4388), (-71, 349, 59)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14072, 7508, -4399), (-70, 361, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14045, 7520, -4414), (-115, 393, 48)]
[(-14022, 7567, -4396), (-166, 351, 53)]
[(-14022, 7567, -4396), (-166, 351, 53)]
[(-14022, 7567, -4396), (-166, 351, 53)]
[(-14022, 7567, -4396), (-166, 351, 53)]
[(-14022, 7567, -4396), (-166, 351, 53)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14017, 7580, -4395), (-196, 327, 48)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14024, 7572, -4389), (-189, 334, 33)]
[(-14032, 7594, -4361), (-178, 321, 20)]
[(-14032, 7594, -4361), (-178, 321, 20)]
[(-14032, 7594, -4361), (-178, 321, 20)]
[(-14021, 7601, -4349), (-188, 320, 22)]
[(-14021, 7601, -4349), (-188, 320, 22)]
[(-14021, 7601, -4349), (-188, 320, 22)]
[(-14021, 7601, -4349), (-188, 320, 22)]
[(-14021, 7601, -4349), (-188, 320, 22)]
[(-14021, 7601, -4349), (-188, 320, 22)]
