[(-14763, 2703, -7383), (-117, 251, 4)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14795, 2718, -7380), (-93, 290, -5)]
[(-14756, 2696, -7409), (-160, 358, -7)]
[(-14756, 2696, -7409), (-160, 358, -7)]
[(-14719, 2728, -7440), (-7, 387, 12)]
[(-14719, 2728, -7440), (-7, 387, 12)]
[(-14719, 2728, -7440), (-7, 387, 12)]
[(-14719, 2728, -7440), (-7, 387, 12)]
[(-14719, 2728, -7440), (-7, 387, 12)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14759, 2678, -7439), (-34, 222, 27)]
[(-14740, 2678, -7425), (-63, 170, 28)]
[(-14740, 2678, -7425), (-63, 170, 28)]
[(-14740, 2678, -7425), (-63, 170, 28)]
[(-14740, 2678, -7425), (-63, 170, 28)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14764, 2674, -7407), (-89, 152, 23)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14744, 2712, -7418), (-75, 174, 30)]
[(-14772, 2700, -7412), (-71, 174, -6)]
[(-14772, 2700, -7412), (-71, 174, -6)]
[(-14772, 2700, -7412), (-71, 174, -6)]
[(-14772, 2700, -7412), (-71, 174, -6)]
[(-14772, 2700, -7412), (-71, 174, -6)]
[(-14767, 2691, -7386), (-66, 217, 3)]
[(-14767, 2691, -7386), (-66, 217, 3)]
[(-14767, 2691, -7386), (-66, 217, 3)]
[(-14767, 2691, -7386), (-66, 217, 3)]
[(-14767, 2691, -7386), (-66, 217, 3)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14782, 2729, -7394), (-88, 189, 8)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14776, 2704, -7388), (-122, 167, 18)]
[(-14788, 2700, -7374), (-113, 184, 32)]
[(-14788, 2700, -7374), (-113, 184, 32)]
[(-14788, 2700, -7374), (-113, 184, 32)]
[(-14788, 2700, -7374), (-113, 184, 32)]
[(-14788, 2700, -7374), (-113, 184, 32)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14788, 2705, -7359), (-113, 214, 41)]
[(-14762, 2719, -7321), (-109, 254, 46)]
[(-14762, 2719, -7321), (-109, 254, 46)]
[(-14762, 2719, -7321), (-109, 254, 46)]
