[(-14794, 2650, -7362), (-96, 261, 20)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14780, 2670, -7382), (-101, 251, 25)]
[(-14777, 2664, -7389), (-125, 307, 32)]
[(-14777, 2664, -7389), (-125, 307, 32)]
[(-14777, 2664, -7389), (-125, 307, 32)]
[(-14777, 2664, -7389), (-125, 307, 32)]
[(-14745, 2708, -7392), (-37, 311, 38)]
[(-14745, 2708, -7392), (-37, 311, 38)]
[(-14745, 2708, -7392), (-37, 311, 38)]
[(-14745, 2708, -7392), (-37, 311, 38)]
[(-14745, 2708, -7392), (-37, 311, 38)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14752, 2729, -7307), (-89, 308, 29)]
[(-14748, 2718, -7322), (-122, 271, 28)]
[(-14748, 2718, -7322), (-122, 271, 28)]
[(-14748, 2718, -7322), (-122, 271, 28)]
[(-14748, 2718, -7322), (-122, 271, 28)]
[(-14748, 2718, -7322), (-122, 271, 28)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14737, 2716, -7332), (-132, 220, 42)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14736, 2713, -7329), (-144, 211, 24)]
[(-14747, 2706, -7309), (-66, 256, 36)]
[(-14747, 2706, -7309), (-66, 256, 36)]
[(-14747, 2706, -7309), (-66, 256, 36)]
[(-14747, 2706, -7309), (-66, 256, 36)]
[(-14747, 2706, -7309), (-66, 256, 36)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14766, 2702, -7304), (-84, 278, 25)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14725, 2710, -7336), (-121, 252, 23)]
[(-14751, 2706, -7319), (-146, 223, 19)]
[(-14751, 2706, -7319), (-146, 223, 19)]
[(-14751, 2706, -7319), (-146, 223, 19)]
[(-14751, 2706, -7319), (-146, 223, 19)]
[(-14751, 2706, -7319), (-146, 223, 19)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2692, -7308), (-158, 221, 8)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14706, 2708, -7273), (-124, 227, -4)]
[(-14721, 2710, -7283), (-111, 241, 12)]
