[(-14776, 2661, -7372), (-77, 241, 10)]
[(-14764, 2664, -7427), (-151, 298, -29)]
[(-14764, 2664, -7427), (-151, 298, -29)]
[(-14795, 2636, -7556), (-128, 120, -50)]
[(-14795, 2636, -7556), (-128, 120, -50)]
[(-14795, 2636, -7556), (-128, 120, -50)]
[(-14795, 2636, -7556), (-128, 120, -50)]
[(-14795, 2636, -7556), (-128, 120, -50)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14780, 2648, -7433), (-190, 221, -42)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14753, 2635, -7411), (-182, 198, -4)]
[(-14743, 2631, -7408), (-189, 156, 1)]
[(-14743, 2631, -7408), (-189, 156, 1)]
[(-14743, 2631, -7408), (-189, 156, 1)]
[(-14743, 2631, -7408), (-189, 156, 1)]
[(-14743, 2631, -7408), (-189, 156, 1)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14704, 2605, -7377), (-167, 153, -9)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14746, 2605, -7367), (-162, 191, -12)]
[(-14752, 2615, -7339), (-138, 218, 8)]
[(-14752, 2615, -7339), (-138, 218, 8)]
[(-14752, 2615, -7339), (-138, 218, 8)]
[(-14752, 2615, -7339), (-138, 218, 8)]
[(-14752, 2615, -7339), (-138, 218, 8)]
[(-14774, 2640, -7370), (-144, 233, 3)]
[(-14774, 2640, -7370), (-144, 233, 3)]
[(-14774, 2640, -7370), (-144, 233, 3)]
[(-14774, 2640, -7370), (-144, 233, 3)]
[(-14774, 2640, -7370), (-144, 233, 3)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14764, 2697, -7351), (-173, 192, 11)]
[(-14746, 2679, -7339), (-180, 186, 1)]
[(-14746, 2679, -7339), (-180, 186, 1)]
[(-14746, 2679, -7339), (-180, 186, 1)]
[(-14746, 2679, -7339), (-180, 186, 1)]
[(-14746, 2679, -7339), (-180, 186, 1)]
[(-14732, 2665, -7324), (-131, 201, 0)]
[(-14732, 2665, -7324), (-131, 201, 0)]
[(-14732, 2665, -7324), (-131, 201, 0)]
[(-14732, 2665, -7324), (-131, 201, 0)]
[(-14732, 2665, -7324), (-131, 201, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14734, 2660, -7303), (-124, 211, 0)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14717, 2668, -7295), (-125, 224, 4)]
[(-14708, 2688, -7336), (-126, 230, 3)]
