[(-14313, 4936, -7045), (-108, 274, -2)]
[(-14292, 4948, -7084), (-129, 281, -7)]
[(-14292, 4948, -7084), (-129, 281, -7)]
[(-14292, 4948, -7084), (-129, 281, -7)]
[(-14292, 4948, -7084), (-129, 281, -7)]
[(-14292, 4948, -7084), (-129, 281, -7)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14288, 4932, -7049), (-231, 365, -16)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14296, 4936, -7051), (-275, 429, -18)]
[(-14304, 4940, -7038), (-250, 470, -48)]
[(-14304, 4940, -7038), (-250, 470, -48)]
[(-14304, 4940, -7038), (-250, 470, -48)]
[(-14304, 4940, -7038), (-250, 470, -48)]
[(-14304, 4940, -7038), (-250, 470, -48)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14292, 4976, -7066), (-319, 518, -51)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14312, 4943, -7082), (-318, 437, -59)]
[(-14296, 4967, -7139), (-208, 333, -36)]
[(-14296, 4967, -7139), (-208, 333, -36)]
[(-14296, 4967, -7139), (-208, 333, -36)]
[(-14296, 4967, -7139), (-208, 333, -36)]
[(-14296, 4967, -7139), (-208, 333, -36)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14275, 4968, -7116), (-249, 367, -39)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14285, 4947, -7108), (-252, 386, -22)]
[(-14303, 4871, -7128), (-35, 211, 23)]
[(-14303, 4871, -7128), (-35, 211, 23)]
[(-14303, 4871, -7128), (-35, 211, 23)]
[(-14303, 4871, -7128), (-35, 211, 23)]
[(-14303, 4871, -7128), (-35, 211, 23)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14267, 4876, -7156), (72, 140, 91)]
[(-14273, 4916, -7148), (-102, 114, 131)]
[(-14273, 4916, -7148), (-102, 114, 131)]
[(-14273, 4916, -7148), (-102, 114, 131)]
[(-14273, 4916, -7148), (-102, 114, 131)]
[(-14284, 4924, -7058), (-117, 151, 75)]
[(-14284, 4924, -7058), (-117, 151, 75)]
[(-14284, 4924, -7058), (-117, 151, 75)]
[(-14284, 4924, -7058), (-117, 151, 75)]
[(-14284, 4924, -7058), (-117, 151, 75)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14283, 4984, -7017), (-113, 171, 69)]
[(-14284, 4996, -6979), (-138, 212, 41)]
[(-14284, 4996, -6979), (-138, 212, 41)]
[(-14284, 4996, -6979), (-138, 212, 41)]
[(-14284, 4996, -6979), (-138, 212, 41)]
[(-14284, 4996, -6979), (-138, 212, 41)]
[(-14292, 5008, -6966), (-95, 250, 36)]
[(-14292, 5008, -6966), (-95, 250, 36)]
