[(-14820, 2428, -7207), (-80, 119, 4)]
[(-14812, 2398, -7233), (-81, 134, 0)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14824, 2421, -7216), (-40, 132, 4)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14835, 2415, -7227), (-49, 144, 0)]
[(-14808, 2417, -7242), (-71, 130, 9)]
[(-14808, 2417, -7242), (-71, 130, 9)]
[(-14808, 2417, -7242), (-71, 130, 9)]
[(-14808, 2417, -7242), (-71, 130, 9)]
[(-14808, 2417, -7242), (-71, 130, 9)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14784, 2398, -7212), (-76, 133, 5)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14768, 2405, -7205), (-72, 158, 4)]
[(-14764, 2401, -7204), (-73, 161, 10)]
[(-14764, 2401, -7204), (-73, 161, 10)]
[(-14764, 2401, -7204), (-73, 161, 10)]
[(-14764, 2401, -7204), (-73, 161, 10)]
[(-14764, 2401, -7204), (-73, 161, 10)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14772, 2397, -7217), (-79, 145, 24)]
[(-14804, 2358, -7226), (-108, 102, 15)]
[(-14804, 2358, -7226), (-108, 102, 15)]
[(-14804, 2358, -7226), (-108, 102, 15)]
[(-14804, 2358, -7226), (-108, 102, 15)]
[(-14804, 2358, -7226), (-108, 102, 15)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14782, 2360, -7228), (-111, 119, 28)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14799, 2380, -7213), (-91, 138, 20)]
[(-14818, 2404, -7211), (-92, 145, 14)]
[(-14818, 2404, -7211), (-92, 145, 14)]
[(-14818, 2404, -7211), (-92, 145, 14)]
[(-14818, 2404, -7211), (-92, 145, 14)]
[(-14818, 2404, -7211), (-92, 145, 14)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14821, 2404, -7184), (-101, 148, 24)]
[(-14830, 2370, -7178), (-107, 139, 27)]
[(-14830, 2370, -7178), (-107, 139, 27)]
[(-14830, 2370, -7178), (-107, 139, 27)]
[(-14830, 2370, -7178), (-107, 139, 27)]
[(-14830, 2370, -7178), (-107, 139, 27)]
[(-14819, 2375, -7180), (-104, 145, 28)]
[(-14819, 2375, -7180), (-104, 145, 28)]
[(-14819, 2375, -7180), (-104, 145, 28)]
[(-14819, 2375, -7180), (-104, 145, 28)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14794, 2399, -7184), (-75, 156, 6)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14784, 2396, -7166), (-94, 166, -12)]
[(-14748, 2383, -7188), (-113, 154, -6)]
[(-14748, 2383, -7188), (-113, 154, -6)]
[(-14748, 2383, -7188), (-113, 154, -6)]
[(-14748, 2383, -7188), (-113, 154, -6)]
[(-14748, 2383, -7188), (-113, 154, -6)]
[(-14777, 2392, -7184), (-109, 139, -21)]
[(-14777, 2392, -7184), (-109, 139, -21)]
