[(-15190, 3297, -5465), (-196, 244, -23)]
[(-15251, 3295, -5446), (-36, 152, 61)]
[(-15251, 3295, -5446), (-36, 152, 61)]
[(-15251, 3295, -5446), (-36, 152, 61)]
[(-15251, 3295, -5446), (-36, 152, 61)]
[(-15251, 3295, -5446), (-36, 152, 61)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15247, 3272, -5438), (160, 57, 56)]
[(-15268, 3272, -5408), (129, 18, 55)]
[(-15268, 3272, -5408), (129, 18, 55)]
[(-15268, 3272, -5408), (129, 18, 55)]
[(-15268, 3272, -5408), (129, 18, 55)]
[(-15268, 3272, -5408), (129, 18, 55)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15248, 3256, -5372), (161, 64, 45)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15289, 3285, -5357), (61, 131, 22)]
[(-15251, 3292, -5312), (51, 165, 67)]
[(-15251, 3292, -5312), (51, 165, 67)]
[(-15251, 3292, -5312), (51, 165, 67)]
[(-15251, 3292, -5312), (51, 165, 67)]
[(-15251, 3292, -5312), (51, 165, 67)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15246, 3279, -5344), (-261, 327, -66)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15207, 3283, -5368), (-254, 382, 2)]
[(-15232, 3286, -5372), (-302, 500, -100)]
[(-15232, 3286, -5372), (-302, 500, -100)]
[(-15232, 3286, -5372), (-302, 500, -100)]
[(-15232, 3286, -5372), (-302, 500, -100)]
[(-15232, 3286, -5372), (-302, 500, -100)]
[(-15187, 3270, -5368), (-239, 414, -55)]
[(-15187, 3270, -5368), (-239, 414, -55)]
[(-15187, 3270, -5368), (-239, 414, -55)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15205, 3268, -5400), (-160, 397, -47)]
[(-15212, 3282, -5468), (-164, 302, 45)]
[(-15212, 3282, -5468), (-164, 302, 45)]
[(-15212, 3282, -5468), (-164, 302, 45)]
[(-15212, 3282, -5468), (-164, 302, 45)]
[(-15212, 3282, -5468), (-164, 302, 45)]
[(-15176, 3262, -5464), (-192, 265, 39)]
[(-15176, 3262, -5464), (-192, 265, 39)]
[(-15176, 3262, -5464), (-192, 265, 39)]
[(-15176, 3262, -5464), (-192, 265, 39)]
[(-15176, 3262, -5464), (-192, 265, 39)]
[(-15212, 3280, -5475), (-146, 195, 58)]
[(-15212, 3280, -5475), (-146, 195, 58)]
[(-15212, 3280, -5475), (-146, 195, 58)]
[(-15212, 3280, -5475), (-146, 195, 58)]
