[(-14606, 3985, -6881), (-42, 203, 23)]
[(-14610, 3997, -6854), (-28, 214, 45)]
[(-14610, 3997, -6854), (-28, 214, 45)]
[(-14610, 3997, -6854), (-28, 214, 45)]
[(-14610, 3997, -6854), (-28, 214, 45)]
[(-14610, 3997, -6854), (-28, 214, 45)]
[(-14608, 4004, -6877), (-47, 210, 21)]
[(-14608, 4004, -6877), (-47, 210, 21)]
[(-14608, 4004, -6877), (-47, 210, 21)]
[(-14608, 4004, -6877), (-47, 210, 21)]
[(-14608, 4004, -6877), (-47, 210, 21)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14619, 4020, -6960), (-208, 259, -69)]
[(-14584, 3975, -6826), (-119, -261, -134)]
[(-14584, 3975, -6826), (-119, -261, -134)]
[(-14584, 3975, -6826), (-119, -261, -134)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14636, 3949, -6780), (-79, -131, -146)]
[(-14699, 3884, -6748), (-121, 2, -139)]
[(-14699, 3884, -6748), (-121, 2, -139)]
[(-14699, 3884, -6748), (-121, 2, -139)]
[(-14699, 3884, -6748), (-121, 2, -139)]
[(-14699, 3884, -6748), (-121, 2, -139)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14712, 3898, -6724), (-89, 85, -72)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14732, 3879, -6667), (-110, 98, 74)]
[(-14720, 3809, -6641), (-148, 53, 10)]
[(-14720, 3809, -6641), (-148, 53, 10)]
[(-14720, 3809, -6641), (-148, 53, 10)]
[(-14720, 3809, -6641), (-148, 53, 10)]
[(-14720, 3809, -6641), (-148, 53, 10)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14684, 3903, -6640), (-73, 384, -62)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14706, 3920, -6638), (-37, 324, -32)]
[(-14716, 3904, -6636), (-63, 326, -58)]
[(-14716, 3904, -6636), (-63, 326, -58)]
[(-14716, 3904, -6636), (-63, 326, -58)]
[(-14716, 3904, -6636), (-63, 326, -58)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14704, 3872, -6676), (-407, 307, -134)]
[(-14718, 3836, -6711), (-461, 383, -94)]
[(-14718, 3836, -6711), (-461, 383, -94)]
[(-14718, 3836, -6711), (-461, 383, -94)]
