accX,accY,accZ,gyrX,gyrY,gyrZ
1469,16244,720,-86,151,71
1520,16276,748,-14,195,38
1520,16276,748,-14,195,38
1488,16256,731,-35,181,8
1488,16256,731,-35,181,8
1488,16256,731,-35,181,8
1496,16271,740,-85,172,-4
1496,16271,740,-85,172,-4
1470,16275,713,-105,174,27
1470,16275,713,-105,174,27
1470,16275,713,-105,174,27
1470,16275,713,-105,174,27
1484,16267,700,-106,175,37
1484,16267,700,-106,175,37
1484,16267,700,-106,175,37
1484,16267,700,-106,175,37
1498,16270,688,-115,156,50
1498,16270,688,-115,156,50
1498,16270,688,-115,156,50
1484,16276,684,-121,170,43
1484,16276,684,-121,170,43
1465,16251,724,-131,142,48
1465,16251,724,-131,142,48
1465,16251,724,-131,142,48
1456,16235,732,-144,123,47
1456,16235,732,-144,123,47
1456,16235,732,-144,123,47
1460,16221,711,-142,99,61
1460,16221,711,-142,99,61
1460,16221,711,-142,99,61
1464,16240,745,-119,94,81
1464,16240,745,-119,94,81
1451,16232,803,-285,445,-33
1451,16232,803,-285,445,-33
1451,16232,803,-285,445,-33
1685,16370,871,166,14,213
1685,16370,871,166,14,213
1685,16370,871,166,14,213
1685,16370,871,166,14,213
1691,16340,868,249,-303,236
1691,16340,868,249,-303,236
1656,16336,869,152,-263,143
1656,16336,869,152,-263,143
1656,16336,869,152,-263,143
1650,16323,904,-29,-254,92
1650,16323,904,-29,-254,92
1650,16323,904,-29,-254,92
1650,16323,904,-29,-254,92
1698,16347,872,384,-522,256
1698,16347,872,384,-522,256
1680,16312,846,396,-435,208
1680,16312,846,396,-435,208
1680,16312,846,396,-435,208
1656,16300,767,310,-320,145
1656,16300,767,310,-320,145
1656,16300,767,310,-320,145
1656,16300,767,310,-320,145
1656,16300,767,310,-320,145
1656,16300,767,310,-320,145
1572,16322,674,190,-215,65
1572,16322,674,190,-215,65
1572,16322,674,190,-215,65
1565,16300,647,130,-104,7
1565,16300,647,130,-104,7
1565,16300,647,130,-104,7
1565,16300,647,130,-104,7
1549,16290,621,67,-15,-6
1549,16290,621,67,-15,-6
1543,16282,614,-5,-8,24
1543,16282,614,-5,-8,24
1543,16282,614,-5,-8,24
1535,16294,614,-41,7,29
1535,16294,614,-41,7,29
1535,16294,614,-41,7,29
1535,16294,614,-41,7,29
1544,16304,639,-65,65,20
1544,16304,639,-65,65,20
1556,16287,648,-68,85,15
1556,16287,648,-68,85,15
1556,16287,648,-68,85,15
1548,16283,629,-94,100,3
1548,16283,629,-94,100,3
1548,16283,629,-94,100,3
1548,16283,629,-94,100,3
1554,16294,608,-113,117,-11
1554,16294,608,-113,117,-11
1530,16288,632,-121,135,-20
1530,16288,632,-121,135,-20
1530,16288,632,-121,135,-20
1528,16285,652,-134,147,-35
1528,16285,652,-134,147,-35
1528,16285,652,-134,147,-35
1528,16285,652,-134,147,-35
1537,16292,637,-145,140,-33
1537,16292,637,-145,140,-33
1537,16292,637,-145,140,-33
1537,16292,637,-145,140,-33
1504,16290,647,-153,124,-31
1480,16285,607,-128,140,-3
1480,16285,607,-128,140,-3
1480,16285,607,-128,140,-3
1480,16285,607,-128,140,-3
1487,16246,629,-55,88,23
1487,16246,629,-55,88,23
1522,16256,624,-40,80,27
1522,16256,624,-40,80,27
1522,16256,624,-40,80,27
1522,16256,624,-40,80,27
1522,16256,624,-40,80,27
1493,16237,616,-62,55,22
1493,16237,616,-62,55,22
1472,16232,608,-65,57,6
1472,16232,608,-65,57,6
