accX,accY,accZ,gyrX,gyrY,gyrZ
-14832,6160,-3307,17,76,69
-14836,6168,-3273,37,163,25
-14836,6168,-3273,37,163,25
-14836,6168,-3273,37,163,25
-14836,6168,-3273,37,163,25
-14834,6160,-3274,19,157,25
-14834,6160,-3274,19,157,25
-14834,6160,-3274,19,157,25
-14834,6160,-3274,19,157,25
-14834,6160,-3274,19,157,25
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14839,6150,-3277,-26,137,20
-14870,6147,-3272,-74,131,7
-14870,6147,-3272,-74,131,7
-14870,6147,-3272,-74,131,7
-14870,6147,-3272,-74,131,7
-14870,6147,-3272,-74,131,7
-14869,6139,-3250,-44,178,33
-14869,6139,-3250,-44,178,33
-14869,6139,-3250,-44,178,33
-14869,6139,-3250,-44,178,33
-14869,6139,-3250,-44,178,33
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14896,6121,-3308,-111,-35,181
-14912,6115,-3337,-49,44,125
-14912,6115,-3337,-49,44,125
-14912,6115,-3337,-49,44,125
-14912,6115,-3337,-49,44,125
-14912,6115,-3337,-49,44,125
-14908,6130,-3317,-104,86,105
-14908,6130,-3317,-104,86,105
-14908,6130,-3317,-104,86,105
-14908,6130,-3317,-104,86,105
-14908,6130,-3317,-104,86,105
-14908,6130,-3317,-104,86,105
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14882,6148,-3332,-134,-49,74
-14869,6167,-3324,-149,-31,76
-14869,6167,-3324,-149,-31,76
-14869,6167,-3324,-149,-31,76
-14869,6167,-3324,-149,-31,76
-14869,6167,-3324,-149,-31,76
-14864,6158,-3259,-153,75,79
-14864,6158,-3259,-153,75,79
-14864,6158,-3259,-153,75,79
-14864,6158,-3259,-153,75,79
-14864,6158,-3259,-153,75,79
-14864,6158,-3259,-153,75,79
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14870,6156,-3252,-92,122,48
-14889,6140,-3269,-90,163,32
-14889,6140,-3269,-90,163,32
-14889,6140,-3269,-90,163,32
-14889,6140,-3269,-90,163,32
-14889,6140,-3269,-90,163,32
-14863,6124,-3256,-125,145,26
-14863,6124,-3256,-125,145,26
-14863,6124,-3256,-125,145,26
-14863,6124,-3256,-125,145,26
-14863,6124,-3256,-125,145,26
-14863,6124,-3256,-125,145,26
-14884,6132,-3245,-156,116,-4
-14884,6132,-3245,-156,116,-4
-14884,6132,-3245,-156,116,-4
-14884,6132,-3245,-156,116,-4
-14884,6132,-3245,-156,116,-4
-14884,6132,-3245,-156,116,-4
-14844,6143,-3248,-192,134,-15
-14844,6143,-3248,-192,134,-15
-14844,6143,-3248,-192,134,-15
-14844,6143,-3248,-192,134,-15
-14844,6143,-3248,-192,134,-15
-14836,6156,-3233,-208,182,-159
-14836,6156,-3233,-208,182,-159
-14836,6156,-3233,-208,182,-159
-14836,6156,-3233,-208,182,-159
-14836,6156,-3233,-208,182,-159
-14836,6156,-3233,-208,182,-159
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14916,6090,-3193,-169,191,-172
-14876,6059,-3209,-145,172,-148
-14876,6059,-3209,-145,172,-148
-14876,6059,-3209,-145,172,-148
-14876,6059,-3209,-145,172,-148
-14876,6059,-3209,-145,172,-148
