[(-15340, 1417, -6040), (-260, 435, 30)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15325, 1461, -6088), (-302, 481, 89)]
[(-15284, 1492, -6168), (-289, 396, 56)]
[(-15284, 1492, -6168), (-289, 396, 56)]
[(-15284, 1492, -6168), (-289, 396, 56)]
[(-15284, 1492, -6168), (-289, 396, 56)]
[(-15284, 1492, -6168), (-289, 396, 56)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15251, 1520, -6220), (-276, 334, 12)]
[(-15276, 1535, -6261), (-291, 325, -5)]
[(-15276, 1535, -6261), (-291, 325, -5)]
[(-15276, 1535, -6261), (-291, 325, -5)]
[(-15276, 1535, -6261), (-291, 325, -5)]
[(-15276, 1535, -6261), (-291, 325, -5)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15267, 1540, -6276), (-321, 330, -6)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15234, 1530, -6286), (-299, 338, 4)]
[(-15216, 1539, -6351), (-279, 277, -20)]
[(-15216, 1539, -6351), (-279, 277, -20)]
[(-15216, 1539, -6351), (-279, 277, -20)]
[(-15216, 1539, -6351), (-279, 277, -20)]
[(-15216, 1539, -6351), (-279, 277, -20)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15209, 1548, -6351), (-286, 232, -39)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15213, 1532, -6362), (-258, 191, -50)]
[(-15220, 1564, -6334), (-222, 205, -26)]
[(-15220, 1564, -6334), (-222, 205, -26)]
[(-15220, 1564, -6334), (-222, 205, -26)]
[(-15220, 1564, -6334), (-222, 205, -26)]
[(-15220, 1564, -6334), (-222, 205, -26)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15207, 1562, -6328), (-239, 256, -10)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15221, 1586, -6328), (-193, 250, -3)]
[(-15246, 1581, -6318), (-169, 231, -9)]
[(-15246, 1581, -6318), (-169, 231, -9)]
[(-15246, 1581, -6318), (-169, 231, -9)]
[(-15246, 1581, -6318), (-169, 231, -9)]
[(-15246, 1581, -6318), (-169, 231, -9)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15273, 1578, -6300), (-178, 189, 17)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15254, 1575, -6320), (-188, 134, 23)]
[(-15263, 1576, -6266), (-73, 72, 43)]
[(-15263, 1576, -6266), (-73, 72, 43)]
[(-15263, 1576, -6266), (-73, 72, 43)]
[(-15263, 1576, -6266), (-73, 72, 43)]
[(-15263, 1576, -6266), (-73, 72, 43)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15285, 1593, -6258), (14, 15, 38)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15311, 1572, -6203), (135, -42, 40)]
[(-15322, 1540, -6169), (131, -42, 48)]
[(-15322, 1540, -6169), (131, -42, 48)]
[(-15322, 1540, -6169), (131, -42, 48)]
[(-15322, 1540, -6169), (131, -42, 48)]
[(-15322, 1540, -6169), (131, -42, 48)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15320, 1532, -6112), (76, 12, 47)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15329, 1513, -6097), (71, 90, 45)]
[(-15308, 1500, -6061), (33, 115, 32)]
[(-15308, 1500, -6061), (33, 115, 32)]
[(-15308, 1500, -6061), (33, 115, 32)]
[(-15308, 1500, -6061), (33, 115, 32)]
[(-15308, 1500, -6061), (33, 115, 32)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15288, 1508, -6032), (-28, 110, 16)]
[(-15292, 1487, -6005), (-85, 70, 22)]
[(-15292, 1487, -6005), (-85, 70, 22)]
[(-15292, 1487, -6005), (-85, 70, 22)]
[(-15292, 1487, -6005), (-85, 70, 22)]
[(-15328, 1492, -5954), (-118, 80, 14)]
[(-15328, 1492, -5954), (-118, 80, 14)]
[(-15328, 1492, -5954), (-118, 80, 14)]
[(-15328, 1492, -5954), (-118, 80, 14)]
[(-15328, 1492, -5954), (-118, 80, 14)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15332, 1485, -5945), (-82, 132, 17)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15323, 1492, -5956), (-26, 187, 21)]
[(-15320, 1473, -5967), (-31, 208, 19)]
[(-15320, 1473, -5967), (-31, 208, 19)]
[(-15320, 1473, -5967), (-31, 208, 19)]
[(-15320, 1473, -5967), (-31, 208, 19)]
[(-15320, 1473, -5967), (-31, 208, 19)]
[(-15323, 1432, -5983), (-27, 207, 33)]
[(-15323, 1432, -5983), (-27, 207, 33)]
[(-15323, 1432, -5983), (-27, 207, 33)]
[(-15323, 1432, -5983), (-27, 207, 33)]
[(-15323, 1432, -5983), (-27, 207, 33)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15322, 1388, -5990), (46, 175, 70)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15333, 1377, -6002), (81, 127, 106)]
[(-15330, 1401, -6014), (63, 170, 130)]
[(-15330, 1401, -6014), (63, 170, 130)]
[(-15330, 1401, -6014), (63, 170, 130)]
[(-15330, 1401, -6014), (63, 170, 130)]
[(-15330, 1401, -6014), (63, 170, 130)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15334, 1465, -6010), (-8, 206, 225)]
[(-15324, 1505, -6020), (-22, 225, 195)]
[(-15324, 1505, -6020), (-22, 225, 195)]
[(-15324, 1505, -6020), (-22, 225, 195)]
[(-15324, 1505, -6020), (-22, 225, 195)]
[(-15324, 1505, -6020), (-22, 225, 195)]
[(-15312, 1533, -6039), (-21, 208, 137)]
[(-15312, 1533, -6039), (-21, 208, 137)]
[(-15312, 1533, -6039), (-21, 208, 137)]
[(-15312, 1533, -6039), (-21, 208, 137)]
[(-15312, 1533, -6039), (-21, 208, 137)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15333, 1546, -6036), (15, 232, 99)]
[(-15320, 1550, -6038), (-1, 255, 65)]
[(-15320, 1550, -6038), (-1, 255, 65)]
[(-15320, 1550, -6038), (-1, 255, 65)]
[(-15320, 1550, -6038), (-1, 255, 65)]
[(-15195, 1957, -6145), (-141, 131, -30)]
[(-15212, 1972, -6190), (-202, 242, 70)]
[(-15212, 1972, -6190), (-202, 242, 70)]
[(-15212, 1972, -6190), (-202, 242, 70)]
[(-15212, 1972, -6190), (-202, 242, 70)]
[(-15218, 1964, -6207), (-228, 180, 54)]
[(-15218, 1964, -6207), (-228, 180, 54)]
[(-15218, 1964, -6207), (-228, 180, 54)]
[(-15218, 1964, -6207), (-228, 180, 54)]
[(-15218, 1964, -6207), (-228, 180, 54)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15224, 1979, -6234), (-270, 152, 19)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15201, 2000, -6205), (-352, 300, 27)]
[(-15182, 2008, -6276), (-444, 477, 47)]
[(-15182, 2008, -6276), (-444, 477, 47)]
[(-15182, 2008, -6276), (-444, 477, 47)]
[(-15182, 2008, -6276), (-444, 477, 47)]
[(-15182, 2008, -6276), (-444, 477, 47)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15158, 2028, -6322), (-387, 538, 59)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15152, 2057, -6351), (-292, 426, 20)]
[(-15136, 2078, -6356), (-256, 257, -46)]
[(-15136, 2078, -6356), (-256, 257, -46)]
[(-15136, 2078, -6356), (-256, 257, -46)]
[(-15136, 2078, -6356), (-256, 257, -46)]
[(-15136, 2078, -6356), (-256, 257, -46)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15142, 2077, -6328), (-240, 171, -84)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15165, 2084, -6279), (-153, 147, -82)]
[(-15164, 2081, -6299), (-125, 219, -36)]
[(-15164, 2081, -6299), (-125, 219, -36)]
[(-15164, 2081, -6299), (-125, 219, -36)]
[(-15164, 2081, -6299), (-125, 219, -36)]
[(-15164, 2081, -6299), (-125, 219, -36)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15136, 2050, -6348), (-47, 210, 10)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15171, 2052, -6341), (-62, 98, -44)]
[(-15170, 2032, -6250), (-22, 7, -21)]
[(-15170, 2032, -6250), (-22, 7, -21)]
[(-15170, 2032, -6250), (-22, 7, -21)]
[(-15170, 2032, -6250), (-22, 7, -21)]
[(-15170, 2032, -6250), (-22, 7, -21)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15183, 2000, -6261), (67, 46, -3)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15166, 2020, -6285), (75, 48, 37)]
[(-15135, 2004, -6276), (-1, 53, 12)]
[(-15135, 2004, -6276), (-1, 53, 12)]
[(-15135, 2004, -6276), (-1, 53, 12)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15173, 1992, -6274), (1, 65, -1)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15164, 1992, -6260), (29, 102, -40)]
[(-15196, 1972, -6242), (-15, 155, -73)]
[(-15196, 1972, -6242), (-15, 155, -73)]
[(-15196, 1972, -6242), (-15, 155, -73)]
[(-15196, 1972, -6242), (-15, 155, -73)]
[(-15196, 1972, -6242), (-15, 155, -73)]
[(-15208, 1951, -6242), (-38, 157, -64)]
[(-15208, 1951, -6242), (-38, 157, -64)]
[(-15208, 1951, -6242), (-38, 157, -64)]
[(-15208, 1951, -6242), (-38, 157, -64)]
[(-15208, 1951, -6242), (-38, 157, -64)]
