[(-15256, 1661, -6176), (-49, 128, -22)]
[(-15271, 1613, -6159), (0, 118, 18)]
[(-15271, 1613, -6159), (0, 118, 18)]
[(-15271, 1613, -6159), (0, 118, 18)]
[(-15271, 1613, -6159), (0, 118, 18)]
[(-15271, 1613, -6159), (0, 118, 18)]
[(-15289, 1612, -6177), (16, 62, 3)]
[(-15289, 1612, -6177), (16, 62, 3)]
[(-15289, 1612, -6177), (16, 62, 3)]
[(-15289, 1612, -6177), (16, 62, 3)]
[(-15289, 1612, -6177), (16, 62, 3)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15287, 1615, -6132), (29, 12, -14)]
[(-15312, 1582, -6083), (138, -32, 0)]
[(-15312, 1582, -6083), (138, -32, 0)]
[(-15312, 1582, -6083), (138, -32, 0)]
[(-15312, 1582, -6083), (138, -32, 0)]
[(-15312, 1582, -6083), (138, -32, 0)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15323, 1588, -6056), (236, -60, -32)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15334, 1536, -6059), (147, 14, -62)]
[(-15332, 1497, -6053), (60, 78, -76)]
[(-15332, 1497, -6053), (60, 78, -76)]
[(-15332, 1497, -6053), (60, 78, -76)]
[(-15332, 1497, -6053), (60, 78, -76)]
[(-15332, 1497, -6053), (60, 78, -76)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15359, 1451, -6017), (25, 100, -58)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15353, 1403, -6000), (-22, 147, -32)]
[(-15384, 1416, -5991), (-67, 92, -5)]
[(-15384, 1416, -5991), (-67, 92, -5)]
[(-15384, 1416, -5991), (-67, 92, -5)]
[(-15384, 1416, -5991), (-67, 92, -5)]
[(-15384, 1416, -5991), (-67, 92, -5)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15407, 1435, -5914), (-203, 94, -4)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15405, 1444, -5907), (-184, 158, 21)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15398, 1457, -5883), (-145, 167, 23)]
[(-15370, 1447, -5879), (-112, 183, 55)]
[(-15370, 1447, -5879), (-112, 183, 55)]
[(-15370, 1447, -5879), (-112, 183, 55)]
[(-15370, 1447, -5879), (-112, 183, 55)]
[(-15370, 1447, -5879), (-112, 183, 55)]
[(-15397, 1455, -5884), (-80, 183, 34)]
[(-15397, 1455, -5884), (-80, 183, 34)]
[(-15397, 1455, -5884), (-80, 183, 34)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15410, 1472, -5888), (-78, 226, 46)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15391, 1476, -5922), (-110, 250, 58)]
[(-15384, 1437, -5901), (-132, 205, 49)]
[(-15384, 1437, -5901), (-132, 205, 49)]
[(-15384, 1437, -5901), (-132, 205, 49)]
[(-15384, 1437, -5901), (-132, 205, 49)]
[(-15381, 1483, -5874), (-165, 157, 45)]
[(-15381, 1483, -5874), (-165, 157, 45)]
[(-15381, 1483, -5874), (-165, 157, 45)]
[(-15381, 1483, -5874), (-165, 157, 45)]
