[(-15266, 1388, -6125), (-140, 178, 24)]
[(-15280, 1364, -6098), (8, 78, 16)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15324, 1372, -6104), (108, 4, 27)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15352, 1374, -5990), (259, -93, 25)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15368, 1363, -5964), (267, -78, 12)]
[(-15384, 1349, -5949), (318, -69, 25)]
[(-15384, 1349, -5949), (318, -69, 25)]
[(-15384, 1349, -5949), (318, -69, 25)]
[(-15384, 1349, -5949), (318, -69, 25)]
[(-15384, 1349, -5949), (318, -69, 25)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15368, 1338, -5888), (263, -8, 24)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15384, 1322, -5876), (195, 38, -2)]
[(-15410, 1291, -5853), (147, 78, -29)]
[(-15410, 1291, -5853), (147, 78, -29)]
[(-15410, 1291, -5853), (147, 78, -29)]
[(-15410, 1291, -5853), (147, 78, -29)]
