[(-15336, 3254, -4901), (-269, 253, 22)]
[(-15312, 3269, -4842), (-263, 364, 25)]
[(-15312, 3269, -4842), (-263, 364, 25)]
[(-15312, 3269, -4842), (-263, 364, 25)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15306, 3295, -4831), (-204, 325, 21)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15326, 3301, -4870), (-177, 305, 15)]
[(-15328, 3288, -4852), (-174, 292, 28)]
[(-15328, 3288, -4852), (-174, 292, 28)]
[(-15328, 3288, -4852), (-174, 292, 28)]
[(-15328, 3288, -4852), (-174, 292, 28)]
[(-15328, 3288, -4852), (-174, 292, 28)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15308, 3298, -4895), (-31, 264, 30)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15276, 3264, -4863), (170, 216, 17)]
[(-15263, 3280, -4876), (138, 217, 22)]
[(-15263, 3280, -4876), (138, 217, 22)]
[(-15263, 3280, -4876), (138, 217, 22)]
[(-15263, 3280, -4876), (138, 217, 22)]
[(-15263, 3280, -4876), (138, 217, 22)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15283, 3277, -4845), (98, 217, 23)]
[(-15291, 3272, -4821), (52, 213, 18)]
[(-15291, 3272, -4821), (52, 213, 18)]
[(-15291, 3272, -4821), (52, 213, 18)]
[(-15291, 3272, -4821), (52, 213, 18)]
[(-15291, 3272, -4821), (52, 213, 18)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15294, 3270, -4814), (-3, 184, 13)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15304, 3268, -4821), (-32, 188, 32)]
[(-15317, 3252, -4800), (-26, 217, 22)]
[(-15317, 3252, -4800), (-26, 217, 22)]
[(-15317, 3252, -4800), (-26, 217, 22)]
[(-15317, 3252, -4800), (-26, 217, 22)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15320, 3256, -4809), (-51, 250, 32)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15287, 3247, -4824), (-74, 264, 39)]
[(-15306, 3234, -4862), (-79, 268, 30)]
[(-15306, 3234, -4862), (-79, 268, 30)]
[(-15306, 3234, -4862), (-79, 268, 30)]
[(-15306, 3234, -4862), (-79, 268, 30)]
[(-15306, 3234, -4862), (-79, 268, 30)]
[(-15327, 3232, -4885), (-97, 268, 34)]
[(-15327, 3232, -4885), (-97, 268, 34)]
[(-15327, 3232, -4885), (-97, 268, 34)]
[(-15327, 3232, -4885), (-97, 268, 34)]
