[(-15311, 3246, -4688), (-374, 370, 17)]
[(-15304, 3281, -4709), (-262, 319, 4)]
[(-15304, 3281, -4709), (-262, 319, 4)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15323, 3303, -4715), (-108, 263, 11)]
[(-15356, 3288, -4718), (-132, 269, -5)]
[(-15356, 3288, -4718), (-132, 269, -5)]
[(-15356, 3288, -4718), (-132, 269, -5)]
[(-15356, 3288, -4718), (-132, 269, -5)]
[(-15356, 3288, -4718), (-132, 269, -5)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15302, 3244, -4688), (-81, 230, 40)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15327, 3223, -4715), (-112, 256, 27)]
[(-15316, 3195, -4728), (-88, 300, -3)]
[(-15316, 3195, -4728), (-88, 300, -3)]
[(-15316, 3195, -4728), (-88, 300, -3)]
[(-15316, 3195, -4728), (-88, 300, -3)]
[(-15316, 3195, -4728), (-88, 300, -3)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15346, 3230, -4716), (-36, 114, 25)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15297, 3216, -4701), (-169, 158, 22)]
[(-15314, 3176, -4699), (-80, 163, 26)]
[(-15314, 3176, -4699), (-80, 163, 26)]
[(-15314, 3176, -4699), (-80, 163, 26)]
[(-15314, 3176, -4699), (-80, 163, 26)]
[(-15314, 3176, -4699), (-80, 163, 26)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15331, 3149, -4731), (-66, 202, 40)]
[(-15341, 3150, -4727), (-90, 208, 38)]
[(-15341, 3150, -4727), (-90, 208, 38)]
[(-15341, 3150, -4727), (-90, 208, 38)]
[(-15341, 3150, -4727), (-90, 208, 38)]
[(-15345, 3148, -4730), (-161, 250, 41)]
[(-15345, 3148, -4730), (-161, 250, 41)]
[(-15345, 3148, -4730), (-161, 250, 41)]
[(-15345, 3148, -4730), (-161, 250, 41)]
[(-15345, 3148, -4730), (-161, 250, 41)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15353, 3160, -4720), (-177, 263, 35)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15359, 3172, -4713), (-172, 266, 19)]
[(-15393, 3181, -4732), (-149, 259, 17)]
[(-15393, 3181, -4732), (-149, 259, 17)]
[(-15393, 3181, -4732), (-149, 259, 17)]
